Label,Cluster,Color
DROME|FlyBase.FBgn0039932|UniProtKB.D1YSG4,10,#b8860b
TRICA|EnsemblGenome.TC004802|UniProtKB.D6W867,10,#b8860b
DANRE|ZFIN.ZDB-GENE-070912-548|UniProtKB.F1QXU7,11,#4682b4
LEPOC|Ensembl.ENSLOCG00000007221|UniProtKB.W5MK33,11,#4682b4
ORYLA|Ensembl.ENSORLG00000023373|UniProtKB.A0A3B3I8Q8,11,#4682b4
BOVIN|Ensembl.ENSBTAG00000038716|UniProtKB.F1N727,12,#d2691e
CANLF|Ensembl.ENSCAFG00000019387|UniProtKB.F1Q1E2,12,#d2691e
FELCA|Ensembl.ENSFCAG00000026707|UniProtKB.M3X092,12,#d2691e
HORSE|Gene.SKI|UniProtKB.Q9TUG2,12,#d2691e
PIG|Ensembl.ENSSSCG00000040944|UniProtKB.A0A287AGC8,12,#d2691e
HELRO|EnsemblGenome.HelroG123931|UniProtKB.T1EGZ7,13,#9acd32
DANRE|ZFIN.ZDB-GENE-050419-82|UniProtKB.Q1LXZ9,14,#32cd32
DANRE|ZFIN.ZDB-GENE-080722-5|UniProtKB.F1QQH2,14,#32cd32
LEPOC|Ensembl.ENSLOCG00000013929|UniProtKB.W5N964,14,#32cd32
ORYLA|Ensembl.ENSORLG00000002083|UniProtKB.H2L9Q2,14,#32cd32
ORYLA|Ensembl.ENSORLG00000006736|UniProtKB.H2LQV8,14,#32cd32
CHICK|Ensembl.ENSGALG00000001229|UniProtKB.E1BSJ7,15,#8fbc8f
CHICK|Gene.SKI|UniProtKB.P49140,15,#8fbc8f
CIOIN|Ensembl.ENSCING00000000087|UniProtKB.F6TS32,16,#800080
CANLF|Ensembl.ENSCAFG00000024680|UniProtKB.F1PI39,17,#b03060
DANRE|ZFIN.ZDB-GENE-990715-10|UniProtKB.Q9YI02,18,#9932cc
BOVIN|Ensembl.ENSBTAG00000032962|UniProtKB.E1BCC6,19,#ff4500
FELCA|Ensembl.ENSFCAG00000045761|UniProtKB.A0A337SGB5,19,#ff4500
HORSE|Ensembl.ENSECAG00000040113|UniProtKB.A0A3Q2HFT3,19,#ff4500
PIG|Ensembl.ENSSSCG00000005767|UniProtKB.F1RZY3,19,#ff4500
ANOCA|Ensembl.ENSACAG00000006146|UniProtKB.G1KV32,20,#00ced1
ANOCA|Ensembl.ENSACAG00000010685|UniProtKB.H9GGP5,21,#ff8c00
BOVIN|Ensembl.ENSBTAG00000004154|UniProtKB.E1BJ37,22,#ffd700
HORSE|Ensembl.ENSECAG00000010663|UniProtKB.F6PVE6,22,#ffd700
PIG|Ensembl.ENSSSCG00000011746|UniProtKB.F1SH27,22,#ffd700
MOUSE|MGI.MGI.106203|UniProtKB.Q60665,23,#0000cd
RAT|RGD.621399|UniProtKB.D3ZWL1,23,#0000cd
GORGO|Ensembl.ENSGGOG00000010476|UniProtKB.G3R4L4,24,#deb887
HUMAN|HGNC.10896|UniProtKB.P12755,24,#deb887
PANTR|Ensembl.ENSPTRG00000000047|UniProtKB.H2PXU5,24,#deb887
ANOCA|Ensembl.ENSACAG00000016018|UniProtKB.G1KRY8,25,#00ff00
CHICK|Ensembl.ENSGALG00000009356|UniProtKB.F1P0N0,25,#00ff00
MOUSE|MGI.MGI.98310|UniProtKB.Q60698,21,#ff8c00
RAT|RGD.1565591|UniProtKB.A0A0G2K628,21,#ff8c00
ANOGA|Gene.AgaP.AGAP007776|UniProtKB.Q7Q396,26,#dc143c
DROME|FlyBase.FBgn0085450|UniProtKB.Q00G30,26,#dc143c
XENTR|Ensembl.ENSXETG00000038874|UniProtKB.A0A6I8SYQ6,20,#00ced1
MONDO|Ensembl.ENSMODG00000020914|UniProtKB.H9H7S6,21,#ff8c00
STRPU|EnsemblGenome.SPU.017675|UniProtKB.W4YPE8,27,#0000ff
MOUSE|MGI.MGI.3645984|UniProtKB.A7M7C7,20,#00ced1
RAT|RGD.1598071|UniProtKB.D3ZAH4,20,#00ced1
MACMU|Ensembl.ENSMMUG00000010280|UniProtKB.F6PUV5,21,#ff8c00
XENTR|Ensembl.ENSXETG00000035520|UniProtKB.A0A6I8QL79,22,#ffd700
DANRE|ZFIN.ZDB-GENE-990715-9|UniProtKB.B0S7D7,28,#da70d6
LEPOC|Ensembl.ENSLOCG00000005728|UniProtKB.W5MEW2,28,#da70d6
ORYLA|Ensembl.ENSORLG00000016855|UniProtKB.A0A3B3HP51,28,#da70d6
CHICK|Ensembl.ENSGALG00000051844|UniProtKB.A0A3Q2TW98,20,#00ced1
ANOCA|Ensembl.ENSACAG00000021951|UniProtKB.H9GTT3,21,#ff8c00
CANLF|Ensembl.ENSCAFG00000029670|UniProtKB.J9P365,20,#00ced1
ORYLA|Ensembl.ENSORLG00000003949|UniProtKB.H2LG41,18,#9932cc
MONDO|Ensembl.ENSMODG00000003381|UniProtKB.F6ZP40,19,#ff4500
GORGO|Ensembl.ENSGGOG00000004743|UniProtKB.G3RUB3,17,#b03060
IXOSC|EnsemblGenome.ISCW011903|UniProtKB.B7QAZ7,18,#9932cc
TRICA|Gene.ORFName.TcasGA2.TC033943|UniProtKB.A0A139WDV4,18,#9932cc
DAPPU|EnsemblGenome.DAPPUDRAFT.26062|UniProtKB.E9GL75,16,#800080
FELCA|Ensembl.ENSFCAG00000043709|UniProtKB.A0A337S310,17,#b03060
MOUSE|MGI.MGI.2443473|UniProtKB.Q8BX46,17,#b03060
RAT|RGD.1307687|UniProtKB.P84551,17,#b03060
DANRE|ZFIN.ZDB-GENE-080723-40|UniProtKB.E7FGJ1,16,#800080
HORSE|Ensembl.ENSECAG00000036584|UniProtKB.A0A3Q2GWK4,5,#708090
HUMAN|HGNC.21326|UniProtKB.P84550,5,#708090
MACMU|Ensembl.ENSMMUG00000014485|UniProtKB.F7F814,5,#708090
PANTR|Ensembl.ENSPTRG00000007209|UniProtKB.H2Q9P1,5,#708090
PIG|Ensembl.ENSSSCG00000004956|UniProtKB.F1SJH6,5,#708090
CHICK|Ensembl.ENSGALG00000045544|UniProtKB.A0A1L1S120,5,#708090
ORNAN|Ensembl.ENSOANG00000000724|UniProtKB.F6ZDC3,3,#2e8b57
MONDO|Ensembl.ENSMODG00000016070|UniProtKB.F7BR70,3,#2e8b57
PRIPA|EnsemblGenome.WBGene00111802|UniProtKB.H3FIZ8,2,#8b4513
MONDO|Ensembl.ENSMODG00000024583|UniProtKB.F7B6A1,1,#556b2f
ORNAN|Ensembl.ENSOANG00000041839|UniProtKB.A0A6I8PG92,1,#556b2f
