Label,Cluster,Color,PassOne,PassOneCol
LEPOC|Ensembl.ENSLOCG00000005952|UniProtKB.W5MFP3,1,#E69F00,1,#E69F00
MACMU|Ensembl.ENSMMUG00000014213|UniProtKB.A0A1D5R8A8,1,#E69F00,1,#E69F00
MONDO|Ensembl.ENSMODG00000016933|UniProtKB.A0A5F8H7I3,1,#E69F00,1,#E69F00
MOUSE|MGI.MGI.1928842|UniProtKB.O88427,1,#E69F00,1,#E69F00
ORYLA|Ensembl.ENSORLG00000008618|UniProtKB.H2LXF3,1,#E69F00,1,#E69F00
ORYLA|Ensembl.ENSORLG00000012672|UniProtKB.H2MBF8,1,#E69F00,1,#E69F00
PANTR|Ensembl.ENSPTRG00000007580|UniProtKB.H2QA94,1,#E69F00,1,#E69F00
RAT|RGD.68943|UniProtKB.Q9EQ60,1,#E69F00,1,#E69F00
ANOGA|Gene.ORFName.AgaP.AGAP002505|UniProtKB.Q7PQV4,2,#56B4E9,2,#56B4E9
CAEBR|Gene.CBG16834|UniProtKB.A8XPX1,2,#56B4E9,2,#56B4E9
CAEEL|WormBase.WBGene00000367|UniProtKB.Q7Z003,2,#56B4E9,2,#56B4E9
DAPPU|EnsemblGenome.DAPPUDRAFT.20439|UniProtKB.E9G948,2,#56B4E9,2,#56B4E9
DAPPU|Gene.DAPPUDRAFT.47321|UniProtKB.E9G947,2,#56B4E9,2,#56B4E9
DROME|FlyBase.FBgn0264386|UniProtKB.M9PGH9,2,#56B4E9,2,#56B4E9
HELRO|EnsemblGenome.HelroG148954|UniProtKB.T1EKC2,2,#56B4E9,2,#56B4E9
HELRO|EnsemblGenome.HelroG170765|UniProtKB.T1F3E3,2,#56B4E9,2,#56B4E9
HELRO|EnsemblGenome.HelroG66349|UniProtKB.T1FYK0,2,#56B4E9,2,#56B4E9
HELRO|EnsemblGenome.HelroG80461|UniProtKB.T1G411,2,#56B4E9,2,#56B4E9
HELRO|EnsemblGenome.HelroG80633|UniProtKB.T1G432,2,#56B4E9,2,#56B4E9
IXOSC|EnsemblGenome.ISCW013161|UniProtKB.B7QGD5,2,#56B4E9,2,#56B4E9
TRICA|Gene.ORFName.TcasGA2.TC034186|UniProtKB.A0A139WCP4,2,#56B4E9,2,#56B4E9
TRICA|Gene.ORFName.TcasGA2.TC034187|UniProtKB.A0A139WCY4,2,#56B4E9,2,#56B4E9
HELRO|EnsemblGenome.HelroG109965|UniProtKB.T1EEX7,3,#009E73,3,#009E73
HELRO|EnsemblGenome.HelroG119038|UniProtKB.T1EGM2,3,#009E73,3,#009E73
HELRO|EnsemblGenome.HelroG123810|UniProtKB.T1EGZ0,3,#009E73,3,#009E73
HELRO|EnsemblGenome.HelroG124932|UniProtKB.T1EH36,3,#009E73,3,#009E73
HELRO|EnsemblGenome.HelroG126308|UniProtKB.T1EH93,3,#009E73,3,#009E73
HELRO|EnsemblGenome.HelroG137299|UniProtKB.T1EIJ2,3,#009E73,3,#009E73
HELRO|EnsemblGenome.HelroG138408|UniProtKB.T1EIU9,3,#009E73,3,#009E73
HELRO|EnsemblGenome.HelroG141205|UniProtKB.T1EJ29,3,#009E73,3,#009E73
HELRO|EnsemblGenome.HelroG63307|UniProtKB.T1FXE0,3,#009E73,3,#009E73
HELRO|EnsemblGenome.HelroG63416|UniProtKB.T1FXF7,3,#009E73,3,#009E73
HELRO|EnsemblGenome.HelroG64539|UniProtKB.T1FXW1,3,#009E73,3,#009E73
HELRO|EnsemblGenome.HelroG71177|UniProtKB.T1G0H5,3,#009E73,3,#009E73
HELRO|EnsemblGenome.HelroG87061|UniProtKB.T1G6L3,3,#009E73,3,#009E73
HELRO|EnsemblGenome.HelroG87064|UniProtKB.T1G6L4,3,#009E73,3,#009E73
HELRO|EnsemblGenome.HelroG89291|UniProtKB.T1G7B6,3,#009E73,3,#009E73
BOVIN|Gene.CACNA1A|UniProtKB.F1N1E0,4,#F0E442,4,#F0E442
BOVIN|Gene.CACNA1B|UniProtKB.G3X7Z2,4,#F0E442,4,#F0E442
CHICK|Ensembl.ENSGALG00000037744|UniProtKB.A0A1D5PV02,4,#F0E442,4,#F0E442
CHLRE|Gene.ORFName.CHLRE.10g444850v5|UniProtKB.A0A2K3DAR0,4,#F0E442,4,#F0E442
CHLRE|Gene.ORFName.CHLRE.16g665050v5|UniProtKB.B9A0U9,4,#F0E442,4,#F0E442
CHLRE|Gene.ORFName.CHLRE.16g665100v5|UniProtKB.A0A2K3CTS2,4,#F0E442,4,#F0E442
CHLRE|Gene.ORFName.CHLRE.17g720600v5|UniProtKB.A0A2K3CQ96,4,#F0E442,4,#F0E442
ORNAN|Ensembl.ENSOANG00000036901|UniProtKB.A0A6I8NEU4,4,#F0E442,4,#F0E442
ORYLA|Ensembl.ENSORLG00000025805|UniProtKB.A0A3B3I8D9,4,#F0E442,4,#F0E442
PHYRM|Gene.H3GG69.PHYRM|UniProtKB.H3GG69,4,#F0E442,4,#F0E442
PIG|Ensembl.ENSSSCG00000012298|UniProtKB.A0A287AWB1,4,#F0E442,4,#F0E442
PIG|Ensembl.ENSSSCG00000033493|UniProtKB.A0A287APC1,4,#F0E442,4,#F0E442
PRIPA|EnsemblGenome.WBGene00091694|UniProtKB.H3DXJ5,4,#F0E442,4,#F0E442
STRPU|EnsemblGenome.SPU.013467|UniProtKB.W4YCI8,4,#F0E442,4,#F0E442
THAPS|EnsemblGenome.THAPSDRAFT.22071|UniProtKB.B8C0W0,4,#F0E442,4,#F0E442
BOVIN|Ensembl.ENSBTAG00000046911|UniProtKB.G3MYM1,5,#0072B2,5,#0072B2
CANLF|Gene.SCN10A|UniProtKB.O46669,5,#0072B2,5,#0072B2
FELCA|Ensembl.ENSFCAG00000003166|UniProtKB.A0A2I2U4G8,5,#0072B2,5,#0072B2
GORGO|Ensembl.ENSGGOG00000006446|UniProtKB.G3QUB0,5,#0072B2,5,#0072B2
HORSE|Ensembl.ENSECAG00000017790|UniProtKB.F7A6A7,5,#0072B2,5,#0072B2
HUMAN|HGNC.10582|UniProtKB.Q9Y5Y9,5,#0072B2,5,#0072B2
MACMU|Ensembl.ENSMMUG00000015827|UniProtKB.F7CEK9,5,#0072B2,5,#0072B2
MONDO|Ensembl.ENSMODG00000013404|UniProtKB.F7G6M8,5,#0072B2,5,#0072B2
MOUSE|MGI.MGI.108029|UniProtKB.Q6QIY3,5,#0072B2,5,#0072B2
ORNAN|Ensembl.ENSOANG00000005021|UniProtKB.A0A6I8NCV6,5,#0072B2,5,#0072B2
PANTR|Ensembl.ENSPTRG00000014763|UniProtKB.H2R1N2,5,#0072B2,5,#0072B2
PIG|Ensembl.ENSSSCG00000011260|UniProtKB.F1SJS7,5,#0072B2,5,#0072B2
RAT|RGD.3629|UniProtKB.Q62968,5,#0072B2,5,#0072B2
ANOCA|Ensembl.ENSACAG00000007474|UniProtKB.G1KGR5,6,#D55E00,6,#D55E00
BOVIN|Ensembl.ENSBTAG00000045610|UniProtKB.A0A3Q1MMH5,6,#D55E00,6,#D55E00
CANLF|Ensembl.ENSCAFG00000001314|UniProtKB.J9NV68,6,#D55E00,6,#D55E00
DANRE|ZFIN.ZDB.GENE.060503.324|UniProtKB.F1QCC4,6,#D55E00,6,#D55E00
DANRE|ZFIN.ZDB.GENE.120215.18|UniProtKB.A0A0R4IVV4,6,#D55E00,6,#D55E00
FELCA|Ensembl.ENSFCAG00000013500|UniProtKB.M3WIZ4,6,#D55E00,6,#D55E00
GORGO|Ensembl.ENSGGOG00000010106|UniProtKB.G3R3Q0,6,#D55E00,6,#D55E00
HORSE|Ensembl.ENSECAG00000010223|UniProtKB.F6S1W2,6,#D55E00,6,#D55E00
HUMAN|HGNC.1396|UniProtKB.Q9P0X4,6,#D55E00,6,#D55E00
LEPOC|Ensembl.ENSLOCG00000011335|UniProtKB.W5MZX8,6,#D55E00,6,#D55E00
MACMU|Ensembl.ENSMMUG00000004878|UniProtKB.F6XN48,6,#D55E00,6,#D55E00
MOUSE|MGI.MGI.2178051|UniProtKB.E9Q7P2,6,#D55E00,6,#D55E00
ORNAN|Ensembl.ENSOANG00000014664|UniProtKB.A0A6I8NDL2,6,#D55E00,6,#D55E00
PANTR|Ensembl.ENSPTRG00000014400|UniProtKB.H2RCS5,6,#D55E00,6,#D55E00
PIG|Ensembl.ENSSSCG00000000082|UniProtKB.F1SR99,6,#D55E00,6,#D55E00
RAT|RGD.68944|UniProtKB.Q9Z0Y8,6,#D55E00,6,#D55E00
BOVIN|Ensembl.ENSBTAG00000019137|UniProtKB.F1N4W9,7,#CC79A7,7,#CC79A7
CANLF|Ensembl.ENSCAFG00000011648|UniProtKB.F1PF06,7,#CC79A7,7,#CC79A7
FELCA|Ensembl.ENSFCAG00000011354|UniProtKB.A0A337S697,7,#CC79A7,7,#CC79A7
GORGO|Ensembl.ENSGGOG00000002109|UniProtKB.G3QI74,7,#CC79A7,7,#CC79A7
HORSE|Ensembl.ENSECAG00000014625|UniProtKB.F7DT41,7,#CC79A7,7,#CC79A7
HUMAN|HGNC.10594|UniProtKB.Q01118,7,#CC79A7,7,#CC79A7
MONDO|Ensembl.ENSMODG00000028392|UniProtKB.K7E657,7,#CC79A7,7,#CC79A7
MONDO|Ensembl.ENSMODG00000047999|UniProtKB.A0A5F8H6I7,7,#CC79A7,7,#CC79A7
MOUSE|MGI.MGI.102965|UniProtKB.B1AYL1,7,#CC79A7,7,#CC79A7
PANTR|Ensembl.ENSPTRG00000012599|UniProtKB.H2R108,7,#CC79A7,7,#CC79A7
PIG|Ensembl.ENSSSCG00000015914|UniProtKB.I3LH33,7,#CC79A7,7,#CC79A7
RAT|RGD.61922|UniProtKB.F1LQQ7,7,#CC79A7,7,#CC79A7
ANOCA|Ensembl.ENSACAG00000002844|UniProtKB.H9G7G4,8,#f46d43,8,#f46d43
CANLF|Ensembl.ENSCAFG00000005058|UniProtKB.F1PXD7,8,#f46d43,8,#f46d43
CHICK|Ensembl.ENSGALG00000010943|UniProtKB.E1C4R5,8,#f46d43,8,#f46d43
FELCA|Ensembl.ENSFCAG00000030973|UniProtKB.A0A2I2UDI4,8,#f46d43,8,#f46d43
GORGO|Ensembl.ENSGGOG00000005441|UniProtKB.A0A2I2ZQZ3,8,#f46d43,8,#f46d43
GORGO|Ensembl.ENSGGOG00000039128|UniProtKB.A0A2I2ZMQ3,8,#f46d43,8,#f46d43
HORSE|Ensembl.ENSECAG00000015359|UniProtKB.F6ZFS4,8,#f46d43,8,#f46d43
HUMAN|HGNC.10585|UniProtKB.P35498,8,#f46d43,8,#f46d43
MACMU|Ensembl.ENSMMUG00000008407|UniProtKB.A0A1D5QX02,8,#f46d43,8,#f46d43
MONDO|Ensembl.ENSMODG00000006537|UniProtKB.F7BVL3,8,#f46d43,8,#f46d43
MOUSE|MGI.MGI.98246|UniProtKB.A2APX8,8,#f46d43,8,#f46d43
ORNAN|Ensembl.ENSOANG00000006225|UniProtKB.F6VWE4,8,#f46d43,8,#f46d43
PANTR|Ensembl.ENSPTRG00000012595|UniProtKB.A0A2J8PQC8,8,#f46d43,8,#f46d43
PIG|Ensembl.ENSSSCG00000024204|UniProtKB.A0A287BNX1,8,#f46d43,8,#f46d43
RAT|RGD.69364|UniProtKB.P04774,8,#f46d43,8,#f46d43
CANLF|Ensembl.ENSCAFG00000029139|UniProtKB.J9PAI1,9,#abd9e9,9,#abd9e9
CHICK|Ensembl.ENSGALG00000027702|UniProtKB.R4GJ14,9,#abd9e9,9,#abd9e9
FELCA|Ensembl.ENSFCAG00000000236|UniProtKB.M3VUC1,9,#abd9e9,9,#abd9e9
GORGO|Ensembl.ENSGGOG00000006564|UniProtKB.G3QUM3,9,#abd9e9,9,#abd9e9
HUMAN|HGNC.10583|UniProtKB.Q9UI33,9,#abd9e9,9,#abd9e9
MACMU|Ensembl.ENSMMUG00000019962|UniProtKB.F7FVT9,9,#abd9e9,9,#abd9e9
MONDO|Ensembl.ENSMODG00000013414|UniProtKB.F7CNJ4,9,#abd9e9,9,#abd9e9
MOUSE|MGI.MGI.1345149|UniProtKB.Q9R053,9,#abd9e9,9,#abd9e9
ORNAN|Ensembl.ENSOANG00000009843|UniProtKB.F7AKN1,9,#abd9e9,9,#abd9e9
PANTR|Ensembl.ENSPTRG00000014764|UniProtKB.H2QMB6,9,#abd9e9,9,#abd9e9
PIG|Ensembl.ENSSSCG00000029419|UniProtKB.I3LPL6,9,#abd9e9,9,#abd9e9
RAT|RGD.3630|UniProtKB.O88457,9,#abd9e9,9,#abd9e9
PARTE|EnsemblGenome.GSPATT00005636001|UniProtKB.A0BV23,10,#999999,10,#999999
PARTE|EnsemblGenome.GSPATT00013924001|UniProtKB.A0D627,10,#999999,10,#999999
PARTE|EnsemblGenome.GSPATT00015698001|UniProtKB.A0DCS2,10,#999999,10,#999999
PARTE|EnsemblGenome.GSPATT00024299001|UniProtKB.A0E8F3,10,#999999,10,#999999
PARTE|EnsemblGenome.GSPATT00024320001|UniProtKB.A0E8H4,10,#999999,10,#999999
PARTE|EnsemblGenome.GSPATT00027735001|UniProtKB.A0BDT8,10,#999999,10,#999999
PHYRM|Gene.H3GCA4.PHYRM|UniProtKB.H3GCA4,10,#999999,10,#999999
ANOCA|Ensembl.ENSACAG00000004254|UniProtKB.G1KDG6,11,#E69F00,11,#E69F00
CANLF|Ensembl.ENSCAFG00000017120|UniProtKB.F6ULQ1,11,#E69F00,11,#E69F00
CHICK|Ensembl.ENSGALG00000007623|UniProtKB.F1NKQ9,11,#E69F00,11,#E69F00
DANRE|ZFIN.ZDB.GENE.090514.2|UniProtKB.E7F9F6,11,#E69F00,11,#E69F00
FELCA|Ensembl.ENSFCAG00000012339|UniProtKB.M3WGR5,11,#E69F00,11,#E69F00
GORGO|Ensembl.ENSGGOG00000003386|UniProtKB.G3QLI6,11,#E69F00,11,#E69F00
HORSE|Ensembl.ENSECAG00000015461|UniProtKB.A0A5F5PYW2,11,#E69F00,11,#E69F00
HUMAN|HGNC.1394|UniProtKB.O43497,11,#E69F00,11,#E69F00
LEPOC|Ensembl.ENSLOCG00000010668|UniProtKB.W5MXJ6,11,#E69F00,11,#E69F00
MACMU|Ensembl.ENSMMUG00000017256|UniProtKB.F7H6P3,11,#E69F00,11,#E69F00
MONDO|Ensembl.ENSMODG00000020909|UniProtKB.A0A5F8HIN4,11,#E69F00,11,#E69F00
MOUSE|MGI.MGI.1201678|UniProtKB.Q5SUF7,11,#E69F00,11,#E69F00
ORNAN|Ensembl.ENSOANG00000012911|UniProtKB.A0A6I8P675,11,#E69F00,11,#E69F00
PANTR|Ensembl.ENSPTRG00000009405|UniProtKB.A0A2I3RMG7,11,#E69F00,11,#E69F00
PIG|Ensembl.ENSSSCG00000017562|UniProtKB.F1RTA0,11,#E69F00,11,#E69F00
RAT|RGD.68942|UniProtKB.O54898,11,#E69F00,11,#E69F00
ANOCA|Ensembl.ENSACAG00000009159|UniProtKB.H9GF31,12,#56B4E9,12,#56B4E9
ANOCA|Ensembl.ENSACAG00000009381|UniProtKB.G1KIU2,12,#56B4E9,12,#56B4E9
ANOCA|Ensembl.ENSACAG00000023598|UniProtKB.G1KXB4,12,#56B4E9,12,#56B4E9
CANLF|Ensembl.ENSCAFG00000005051|UniProtKB.A0A5F4DGC6,12,#56B4E9,12,#56B4E9
CHICK|Ensembl.ENSGALG00000006072|UniProtKB.A0A1L1RZA0,12,#56B4E9,12,#56B4E9
CHICK|Ensembl.ENSGALG00000006112|UniProtKB.F1N8I1,12,#56B4E9,12,#56B4E9
FELCA|Ensembl.ENSFCAG00000003161|UniProtKB.A0A2I2UMY5,12,#56B4E9,12,#56B4E9
GORGO|Ensembl.ENSGGOG00000012938|UniProtKB.A0A2I2Z637,12,#56B4E9,12,#56B4E9
HORSE|Ensembl.ENSECAG00000000813|UniProtKB.A0A5F5PU07,12,#56B4E9,12,#56B4E9
HUMAN|HGNC.10593|UniProtKB.Q14524,12,#56B4E9,12,#56B4E9
MACMU|Ensembl.ENSMMUG00000015825|UniProtKB.F7CEN9,12,#56B4E9,12,#56B4E9
MONDO|Ensembl.ENSMODG00000013384|UniProtKB.F7D8R6,12,#56B4E9,12,#56B4E9
MOUSE|MGI.MGI.98251|UniProtKB.Q9JJV9,12,#56B4E9,12,#56B4E9
PANTR|Ensembl.ENSPTRG00000014762|UniProtKB.A0A2I3RXT9,12,#56B4E9,12,#56B4E9
PIG|Ensembl.ENSSSCG00000011259|UniProtKB.A0A5G2RE65,12,#56B4E9,12,#56B4E9
RAT|RGD.3637|UniProtKB.P15389,12,#56B4E9,12,#56B4E9
CHLRE|Gene.ORFName.CHLRE.07g333535v5|UniProtKB.A0A2K3DK32,13.0,#009E73,13,#009E73
CHLRE|Gene.ORFName.CHLRE.12g532350v5|UniProtKB.A0A2K3D4X4,13.0,#009E73,13,#009E73
OSTTA|Gene.ORFName.OT.ostta01g06640|UniProtKB.A0A090LYR1,13.0,#009E73,13,#009E73
OSTTA|Gene.ORFName.OT.ostta04g02830|UniProtKB.A0A090N370,13.0,#009E73,13,#009E73
OSTTA|Gene.ORFName.OT.ostta18g00690|UniProtKB.A0A096P8W8,13.0,#009E73,13,#009E73
PHYRM|Gene.H3H3E7.PHYRM|UniProtKB.H3H3E7,25.2,#F0E442,25,#F0E442
DANRE|ZFIN.ZDB.GENE.051201.1|UniProtKB.Q20JQ7,26.1,#0072B2,26,#D55E00
DANRE|ZFIN.ZDB.GENE.051201.2|UniProtKB.Q2XVR3,26.1,#0072B2,26,#D55E00
LEPOC|Ensembl.ENSLOCG00000013195|UniProtKB.W5N6K8,26.1,#0072B2,26,#D55E00
ORYLA|Ensembl.ENSORLG00000011619|UniProtKB.A0A3B3HZL7,26.1,#0072B2,26,#D55E00
ORYLA|Ensembl.ENSORLG00000019583|UniProtKB.H2MZ79,26.1,#0072B2,26,#D55E00
ANOCA|Ensembl.ENSACAG00000002063|UniProtKB.H9G6C5,14,#D55E00,14,#D55E00
BOVIN|Ensembl.ENSBTAG00000038180|UniProtKB.E1BHR8,14,#D55E00,14,#D55E00
CANLF|Ensembl.ENSCAFG00000011130|UniProtKB.A0A5F4CTN5,14,#D55E00,14,#D55E00
CHICK|Ensembl.ENSGALG00000011009|UniProtKB.E1BQT2,14,#D55E00,14,#D55E00
FELCA|Ensembl.ENSFCAG00000007771|UniProtKB.A0A2I2U1E9,14,#D55E00,14,#D55E00
GORGO|Ensembl.ENSGGOG00000000358|UniProtKB.A0A2I2Y832,14,#D55E00,14,#D55E00
HORSE|Ensembl.ENSECAG00000020749|UniProtKB.A0A5K1TVX6,14,#D55E00,14,#D55E00
HUMAN|HGNC.10588|UniProtKB.Q99250,14,#D55E00,14,#D55E00
MACMU|Ensembl.ENSMMUG00000002712|UniProtKB.F7HMW2,14,#D55E00,14,#D55E00
MONDO|Ensembl.ENSMODG00000006436|UniProtKB.F7EYW6,14,#D55E00,14,#D55E00
MOUSE|MGI.MGI.98248|UniProtKB.B1AWN6,14,#D55E00,14,#D55E00
ORNAN|Ensembl.ENSOANG00000006206|UniProtKB.A0A6I8MZN6,14,#D55E00,14,#D55E00
PANTR|Ensembl.ENSPTRG00000012591|UniProtKB.A0A2J8PQ98,14,#D55E00,14,#D55E00
PIG|Ensembl.ENSSSCG00000015905|UniProtKB.A0A286ZLY4,14,#D55E00,14,#D55E00
RAT|RGD.3632|UniProtKB.P04775,14,#D55E00,14,#D55E00
DANRE|ZFIN.ZDB.GENE.040426.751|UniProtKB.A0A0R4IUM7,25.1,#CC79A7,25,#F0E442
ORYLA|Ensembl.ENSORLG00000016955|UniProtKB.A0A3B3I034,25.1,#CC79A7,25,#F0E442
ANOCA|Ensembl.ENSACAG00000001038|UniProtKB.H9G5U5,15,#f46d43,15,#f46d43
CANLF|Ensembl.ENSCAFG00000010864|UniProtKB.F1Q384,15,#f46d43,15,#f46d43
CHICK|Ensembl.ENSGALG00000011040|UniProtKB.F1NMI3,15,#f46d43,15,#f46d43
FELCA|Ensembl.ENSFCAG00000024761|UniProtKB.A0A5F5XCN7,15,#f46d43,15,#f46d43
GORGO|Ensembl.ENSGGOG00000016833|UniProtKB.A0A2I2ZSB9,15,#f46d43,15,#f46d43
HORSE|Ensembl.ENSECAG00000014080|UniProtKB.F7CVT0,15,#f46d43,15,#f46d43
HUMAN|HGNC.10590|UniProtKB.Q9NY46,15,#f46d43,15,#f46d43
MACMU|Ensembl.ENSMMUG00000018840|UniProtKB.F6ZAM3,15,#f46d43,15,#f46d43
MONDO|Ensembl.ENSMODG00000006406|UniProtKB.A0A5F8HFU9,15,#f46d43,15,#f46d43
MOUSE|MGI.MGI.98249|UniProtKB.A2ASI5,15,#f46d43,15,#f46d43
ORNAN|Ensembl.ENSOANG00000006210|UniProtKB.F6VXJ4,15,#f46d43,15,#f46d43
PANTR|Ensembl.ENSPTRG00000012590|UniProtKB.H2RAZ9,15,#f46d43,15,#f46d43
PIG|Ensembl.ENSSSCG00000015911|UniProtKB.A0A287ANB2,15,#f46d43,15,#f46d43
RAT|RGD.3635|UniProtKB.P08104,15,#f46d43,15,#f46d43
DANRE|Ensembl.ENSDARG00000110927|UniProtKB.A0A2R8Q672,16,#abd9e9,16,#abd9e9
DANRE|Ensembl.ENSDARG00000112558|UniProtKB.A0A2R8RYT2,16,#abd9e9,16,#abd9e9
DANRE|ZFIN.ZDB.GENE.000828.1|UniProtKB.A0A2R8QLY1,16,#abd9e9,16,#abd9e9
DANRE|ZFIN.ZDB.GENE.060906.2|UniProtKB.F1RE76,16,#abd9e9,16,#abd9e9
LEPOC|Ensembl.ENSLOCG00000006769|UniProtKB.W5MII6,16,#abd9e9,16,#abd9e9
ORYLA|Ensembl.ENSORLG00000006930|UniProtKB.H2LRK7,16,#abd9e9,16,#abd9e9
ORYLA|Ensembl.ENSORLG00000019133|UniProtKB.H2MY05,16,#abd9e9,16,#abd9e9
ANOCA|Ensembl.ENSACAG00000000353|UniProtKB.H9G4U9,17,#999999,17,#999999
CANLF|Ensembl.ENSCAFG00000011438|UniProtKB.E2R0P1,17,#999999,17,#999999
CHICK|Ensembl.ENSGALG00000027793|UniProtKB.E1C4S2,17,#999999,17,#999999
FELCA|Ensembl.ENSFCAG00000000647|UniProtKB.A0A337RVZ9,17,#999999,17,#999999
GORGO|Ensembl.ENSGGOG00000025559|UniProtKB.G3SCI1,17,#999999,17,#999999
HORSE|Ensembl.ENSECAG00000022007|UniProtKB.A0A5F5PZ52,17,#999999,17,#999999
HUMAN|HGNC.10597|UniProtKB.Q15858,17,#999999,17,#999999
MACMU|Ensembl.ENSMMUG00000018510|UniProtKB.F7A8X1,17,#999999,17,#999999
MONDO|Ensembl.ENSMODG00000006587|UniProtKB.F6QVC1,17,#999999,17,#999999
MOUSE|MGI.MGI.107636|UniProtKB.Q62205,17,#999999,17,#999999
ORNAN|Ensembl.ENSOANG00000006228|UniProtKB.F6V1D9,17,#999999,17,#999999
PANTR|Ensembl.ENSPTRG00000012597|UniProtKB.H2QIX3,17,#999999,17,#999999
PIG|Ensembl.ENSSSCG00000015913|UniProtKB.A0A287ARY2,17,#999999,17,#999999
RAT|RGD.69368|UniProtKB.O08562,17,#999999,17,#999999
DANRE|Ensembl.ENSDARG00000102312|UniProtKB.A0A0G2KYI1,22.1,#E69F00,22,#abd9e9
DANRE|ZFIN.ZDB.GENE.060908.2|UniProtKB.F1R3Q5,22.1,#E69F00,22,#abd9e9
LEPOC|Ensembl.ENSLOCG00000009914|UniProtKB.W5MUR5,22.1,#E69F00,22,#abd9e9
ORYLA|Ensembl.ENSORLG00000003273|UniProtKB.A0A3B3IMA4,22.1,#E69F00,22,#abd9e9
ORYLA|Ensembl.ENSORLG00000011677|UniProtKB.A0A3B3HV74,22.1,#E69F00,22,#abd9e9
ANOCA|Ensembl.ENSACAG00000017243|UniProtKB.G1KTT0,18,#56B4E9,18,#56B4E9
CANLF|Ensembl.ENSCAFG00000007600|UniProtKB.E2R0F0,18,#56B4E9,18,#56B4E9
CHICK|Ensembl.ENSGALG00000043728|UniProtKB.A0A1D5PBH0,18,#56B4E9,18,#56B4E9
FELCA|Ensembl.ENSFCAG00000004415|UniProtKB.M3W251,18,#56B4E9,18,#56B4E9
GORGO|Ensembl.ENSGGOG00000009177|UniProtKB.A0A2I2YQR7,18,#56B4E9,18,#56B4E9
HORSE|Ensembl.ENSECAG00000010751|UniProtKB.F7AIR2,18,#56B4E9,18,#56B4E9
HUMAN|HGNC.10596|UniProtKB.Q9UQD0,18,#56B4E9,18,#56B4E9
MACMU|Ensembl.ENSMMUG00000000415|UniProtKB.F7ADR2,18,#56B4E9,18,#56B4E9
MOUSE|MGI.MGI.103169|UniProtKB.Q9WTU3,18,#56B4E9,18,#56B4E9
PANTR|Ensembl.ENSPTRG00000004959|UniProtKB.H2R1D1,18,#56B4E9,18,#56B4E9
PIG|Ensembl.ENSSSCG00000000228|UniProtKB.A0A287BS01,18,#56B4E9,18,#56B4E9
RAT|RGD.3638|UniProtKB.O88420,18,#56B4E9,18,#56B4E9
BRAFL|Gene.BRAFLDRAFT.143759|UniProtKB.C3ZY94,21.1,#009E73,21,#f46d43
BRAFL|Gene.BRAFLDRAFT.249589|UniProtKB.C3ZY90,21.1,#009E73,21,#f46d43
BRAFL|Gene.BRAFLDRAFT.249620|UniProtKB.C3ZY97,21.1,#009E73,21,#f46d43
