Label,Cluster,Color,PassOne,PassOneCol
sp|O95825|QORL1 HUMAN,15,#E69F00,15,#E69F00
sp|P31937|3HIDH HUMAN,15,#E69F00,15,#E69F00
sp|P80365|DHI2 HUMAN,15,#E69F00,15,#E69F00
sp|Q14914|PTGR1 HUMAN,15,#E69F00,15,#E69F00
sp|Q53FA7|QORX HUMAN,15,#E69F00,15,#E69F00
sp|Q96LJ7|DHRS1 HUMAN,15,#E69F00,15,#E69F00
sp|Q9UBQ7|GRHPR HUMAN,15,#E69F00,15,#E69F00
sp|Q9UKU7|ACAD8 HUMAN,15,#E69F00,15,#E69F00
sp|Q9UQ10|DHDH HUMAN,15,#E69F00,15,#E69F00
sp|Q9Y375|CIA30 HUMAN,15,#E69F00,15,#E69F00
sp|O75874|IDHC HUMAN,16,#56B4E9,16,#56B4E9
sp|P30838|AL3A1 HUMAN,16,#56B4E9,16,#56B4E9
sp|P48735|IDHP HUMAN,16,#56B4E9,16,#56B4E9
sp|Q7L592|NDUF7 HUMAN,16,#56B4E9,16,#56B4E9
sp|P37059|DHB2 HUMAN,17.0,#009E73,17,#009E73
sp|Q16836|HCDH HUMAN,17.1,#F0E442,17,#009E73
sp|O75489|NDUS3 HUMAN,18,#0072B2,18,#0072B2
sp|P78417|GSTO1 HUMAN,18,#0072B2,18,#0072B2
sp|Q8N4E7|FTMT HUMAN,18,#0072B2,18,#0072B2
sp|Q8WWV3|RT4I1 HUMAN,18,#0072B2,18,#0072B2
sp|Q9H4Y5|GSTO2 HUMAN,18,#0072B2,18,#0072B2
sp|Q9NRN7|ADPPT HUMAN,18,#0072B2,18,#0072B2
sp|Q9NYQ3|HAOX2 HUMAN,18,#0072B2,18,#0072B2
sp|Q9UJM8|HAOX1 HUMAN,18,#0072B2,18,#0072B2
sp|A0PJE2|DHR12 HUMAN,19,#D55E00,19,#D55E00
sp|Q6UX07|DHR13 HUMAN,19,#D55E00,19,#D55E00
sp|Q8N5I4|DHRSX HUMAN,19,#D55E00,19,#D55E00
sp|Q8NBN7|RDH13 HUMAN,19,#D55E00,19,#D55E00
sp|Q8TC12|RDH11 HUMAN,19,#D55E00,19,#D55E00
sp|Q96NR8|RDH12 HUMAN,19,#D55E00,19,#D55E00
sp|Q9HBH5|RDH14 HUMAN,19,#D55E00,19,#D55E00
sp|O14756|H17B6 HUMAN,20,#CC79A7,20,#CC79A7
sp|O75452|RDH16 HUMAN,20,#CC79A7,20,#CC79A7
sp|P28845|DHI1 HUMAN,20,#CC79A7,20,#CC79A7
sp|Q02338|BDH HUMAN,20,#CC79A7,20,#CC79A7
sp|Q7Z5J1|DHI1L HUMAN,20,#CC79A7,20,#CC79A7
sp|Q8NEX9|DR9C7 HUMAN,20,#CC79A7,20,#CC79A7
sp|Q92781|RDH5 HUMAN,20,#CC79A7,20,#CC79A7
sp|Q9BPW9|DHRS9 HUMAN,20,#CC79A7,20,#CC79A7
sp|Q9NRG7|D39U1 HUMAN,13.1,#f46d43,13,#ffd8b1
sp|O43448|KCAB3 HUMAN,21.0,#abd9e9,21,#abd9e9
sp|Q08257|QOR HUMAN,21.0,#abd9e9,21,#abd9e9
sp|Q13303|KCAB2 HUMAN,21.0,#abd9e9,21,#abd9e9
sp|Q14722|KCAB1 HUMAN,21.0,#abd9e9,21,#abd9e9
sp|Q9BQ95|ECSIT HUMAN,21.0,#abd9e9,21,#abd9e9
sp|O75828|CBR3 HUMAN,22.0,#e6194B,22,#e6194B
sp|P16152|CBR1 HUMAN,22.0,#e6194B,22,#e6194B
sp|A6ND91|ASPD HUMAN,23,#3cb44b,23,#3cb44b
sp|P38117|ETFB HUMAN,23,#3cb44b,23,#3cb44b
sp|P56705|WNT4 HUMAN,23,#3cb44b,23,#3cb44b
sp|Q9H2D1|MFTC HUMAN,23,#3cb44b,23,#3cb44b
sp|Q9HBL8|NMRL1 HUMAN,23,#3cb44b,23,#3cb44b
sp|P14061|DHB1 HUMAN,24,#ffe119,24,#ffe119
sp|Q14994|NR1I3 HUMAN,24,#ffe119,24,#ffe119
sp|Q8IWL3|HSC20 HUMAN,24,#ffe119,24,#ffe119
sp|Q8N3J5|PPM1K HUMAN,24,#ffe119,24,#ffe119
sp|O75911|DHRS3 HUMAN,25.0,#4363d8,25,#4363d8
sp|Q7Z5P4|DHB13 HUMAN,25.0,#4363d8,25,#4363d8
sp|Q8IZV5|RDH10 HUMAN,25.0,#4363d8,25,#4363d8
sp|Q8N3Y7|RDHE2 HUMAN,25.0,#4363d8,25,#4363d8
sp|Q8NBQ5|DHB11 HUMAN,25.0,#4363d8,25,#4363d8
sp|P19404|NDUV2 HUMAN,26,#f58231,26,#f58231
sp|P19793|RXRA HUMAN,26,#f58231,26,#f58231
sp|P50213|IDH3A HUMAN,26,#f58231,26,#f58231
sp|P51553|IDH3G HUMAN,26,#f58231,26,#f58231
sp|Q14894|CRYM HUMAN,26,#f58231,26,#f58231
sp|Q8IZJ6|TDH HUMAN,26,#f58231,26,#f58231
sp|A6NNS2|DRS7C HUMAN,27,#ba3fdf,27,#ba3fdf
sp|Q06136|KDSR HUMAN,27,#ba3fdf,27,#ba3fdf
sp|Q6IAN0|DRS7B HUMAN,27,#ba3fdf,27,#ba3fdf
sp|Q9NYR8|RDH8 HUMAN,27,#ba3fdf,27,#ba3fdf
sp|Q9Y394|DHRS7 HUMAN,27,#ba3fdf,27,#ba3fdf
sp|Q16698|DECR HUMAN,2.1,#42d4f4,2,#ffe119
sp|Q9BY49|PECR HUMAN,2.1,#42d4f4,2,#ffe119
sp|Q9NUI1|DECR2 HUMAN,2.1,#42d4f4,2,#ffe119
