Label,Cluster,Color
sp|Q6E213|AWAT2.HUMAN,18,#56B4E9
sp|Q6IED9|DG2L7.HUMAN,18,#56B4E9
sp|Q6ZPD8|DG2L6.HUMAN,18,#56B4E9
sp|Q86VF5|MOGT3.HUMAN,18,#56B4E9
sp|Q96PD6|MOGT1.HUMAN,18,#56B4E9
sp|Q96PD7|DGAT2.HUMAN,18,#56B4E9
sp|Q9NRZ5|PLCD.HUMAN,18,#56B4E9
sp|Q9NRZ7|PLCC.HUMAN,18,#56B4E9
sp|Q8N9F0|NAT8L.HUMAN,7,#bfef45
sp|Q9H6R6|ZDHC6.HUMAN,7,#bfef45
sp|O14734|ACOT8.HUMAN,19,#F0E442
sp|Q5VTY9|HHAT.HUMAN,19,#F0E442
sp|Q9HCP6|HHATL.HUMAN,19,#F0E442
sp|Q86U10|LPP60.HUMAN,3,#4363d8
sp|Q9NWU1|OXSM.HUMAN,3,#4363d8
sp|Q5W0Z9|ZDH20.HUMAN,2,#ffe119
sp|Q8IVQ6|ZDH21.HUMAN,2,#ffe119
sp|Q8WVZ1|ZDH19.HUMAN,2,#ffe119
sp|Q96MV8|ZDH15.HUMAN,2,#ffe119
sp|Q9UIJ5|ZDHC2.HUMAN,2,#ffe119
sp|P23141|EST1.HUMAN,1,#3cb44b
sp|Q00403|TF2B.HUMAN,1,#3cb44b
sp|Q9Y234|LIPT.HUMAN,0,#e6194B
