Label,Cluster,Color,PassOne,PassOneCol
sp|P07900|HS90A_HUMAN,5,#0072B2,5,#0072B2
sp|P08238|HS90B_HUMAN,5,#0072B2,5,#0072B2
sp|P27797|CALR_HUMAN,5,#0072B2,5,#0072B2
sp|Q13573|SNW1_HUMAN,5,#0072B2,5,#0072B2
sp|Q9GZP0|PDGFD_HUMAN,5,#0072B2,5,#0072B2
sp|Q9H3P7|GCP60_HUMAN,5,#0072B2,5,#0072B2
sp|P20393|NR1D1_HUMAN,6,#D55E00,6,#D55E00
sp|P35398|RORA_HUMAN,6,#D55E00,6,#D55E00
sp|P37231|PPARG_HUMAN,6,#D55E00,6,#D55E00
sp|P51449|RORG_HUMAN,6,#D55E00,6,#D55E00
sp|Q03181|PPARD_HUMAN,6,#D55E00,6,#D55E00
sp|Q07869|PPARA_HUMAN,6,#D55E00,6,#D55E00
sp|Q14995|NR1D2_HUMAN,6,#D55E00,6,#D55E00
sp|P61160|ARP2_HUMAN,16.1,#CC79A7,16,#f46d43
sp|Q00403|TF2B_HUMAN,16.1,#CC79A7,16,#f46d43
sp|Q96EB6|SIR1_HUMAN,16.1,#CC79A7,16,#f46d43
sp|Q9Y5K6|CD2AP_HUMAN,16.1,#CC79A7,16,#f46d43
sp|P37173|TGFR2_HUMAN,7,#f46d43,7,#f46d43
sp|Q01581|HMCS1_HUMAN,7,#f46d43,7,#f46d43
sp|Q6TCH4|PAQR6_HUMAN,7,#f46d43,7,#f46d43
sp|Q6ZVX9|PAQR9_HUMAN,7,#f46d43,7,#f46d43
sp|Q86WK9|PAQR7_HUMAN,7,#f46d43,7,#f46d43
sp|Q8TEZ7|PAQR8_HUMAN,7,#f46d43,7,#f46d43
sp|Q9H255|O51E2_HUMAN,7,#f46d43,7,#f46d43
sp|Q9NXF8|ZDHC7_HUMAN,7,#f46d43,7,#f46d43
sp|Q9NXK6|PAQR5_HUMAN,7,#f46d43,7,#f46d43
sp|P15121|ALDR_HUMAN,8,#abd9e9,8,#abd9e9
sp|P42330|AK1C3_HUMAN,8,#abd9e9,8,#abd9e9
sp|P52895|AK1C2_HUMAN,8,#abd9e9,8,#abd9e9
sp|Q13409|DC1I2_HUMAN,8,#abd9e9,8,#abd9e9
sp|Q13561|DCTN2_HUMAN,8,#abd9e9,8,#abd9e9
sp|Q5SW96|ARH_HUMAN,8,#abd9e9,8,#abd9e9
sp|Q86U06|RBM23_HUMAN,8,#abd9e9,8,#abd9e9
sp|Q9P1Z2|CACO1_HUMAN,8,#abd9e9,8,#abd9e9
sp|Q9UJM3|ERRFI_HUMAN,8,#abd9e9,8,#abd9e9
sp|P02649|APOE_HUMAN,9,#999999,9,#999999
sp|P11597|CETP_HUMAN,9,#999999,9,#999999
sp|P54646|AAPK2_HUMAN,9,#999999,9,#999999
sp|Q13131|AAPK1_HUMAN,9,#999999,9,#999999
sp|Q8TBC4|UBA3_HUMAN,9,#999999,9,#999999
sp|Q99615|DNJC7_HUMAN,9,#999999,9,#999999
sp|Q9UHB6|LIMA1_HUMAN,9,#999999,9,#999999
sp|P51843|NR0B1_HUMAN,13.1,#E69F00,13,#0072B2
sp|O60884|DNJA2_HUMAN,10,#56B4E9,10,#56B4E9
sp|P31689|DNJA1_HUMAN,10,#56B4E9,10,#56B4E9
sp|Q8WXW3|PIBF1_HUMAN,10,#56B4E9,10,#56B4E9
sp|Q96GM5|SMRD1_HUMAN,10,#56B4E9,10,#56B4E9
sp|Q9Y6G9|DC1L1_HUMAN,10,#56B4E9,10,#56B4E9
sp|O14576|DC1I1_HUMAN,11,#009E73,11,#009E73
sp|O14791|APOL1_HUMAN,11,#009E73,11,#009E73
sp|P16471|PRLR_HUMAN,11,#009E73,11,#009E73
sp|P22307|SCP2_HUMAN,11,#009E73,11,#009E73
sp|P49918|CDN1C_HUMAN,11,#009E73,11,#009E73
sp|P51692|STA5B_HUMAN,11,#009E73,11,#009E73
sp|P56705|WNT4_HUMAN,11,#009E73,11,#009E73
sp|P61158|ARP3_HUMAN,11,#009E73,11,#009E73
sp|Q13790|APOF_HUMAN,11,#009E73,11,#009E73
sp|Q99972|MYOC_HUMAN,11,#009E73,11,#009E73
sp|O75477|ERLN1_HUMAN,12,#F0E442,12,#F0E442
sp|O75925|PIAS1_HUMAN,12,#F0E442,12,#F0E442
sp|O75928|PIAS2_HUMAN,12,#F0E442,12,#F0E442
sp|O94905|ERLN2_HUMAN,12,#F0E442,12,#F0E442
sp|P40424|PBX1_HUMAN,12,#F0E442,12,#F0E442
sp|Q02962|PAX2_HUMAN,12,#F0E442,12,#F0E442
sp|Q9Y6X2|PIAS3_HUMAN,12,#F0E442,12,#F0E442
sp|P10589|COT1_HUMAN,13.0,#0072B2,13,#0072B2
sp|P13056|NR2C1_HUMAN,13.0,#0072B2,13,#0072B2
sp|P19793|RXRA_HUMAN,13.0,#0072B2,13,#0072B2
sp|P24468|COT2_HUMAN,13.0,#0072B2,13,#0072B2
sp|P28702|RXRB_HUMAN,13.0,#0072B2,13,#0072B2
sp|P41235|HNF4A_HUMAN,13.0,#0072B2,13,#0072B2
sp|P48443|RXRG_HUMAN,13.0,#0072B2,13,#0072B2
sp|P49116|NR2C2_HUMAN,13.0,#0072B2,13,#0072B2
sp|Q9Y466|NR2E1_HUMAN,13.0,#0072B2,13,#0072B2
sp|Q9Y5X4|NR2E3_HUMAN,13.0,#0072B2,13,#0072B2
sp|O75469|NR1I2_HUMAN,14,#D55E00,14,#D55E00
sp|P10276|RARA_HUMAN,14,#D55E00,14,#D55E00
sp|P10826|RARB_HUMAN,14,#D55E00,14,#D55E00
sp|P10828|THB_HUMAN,14,#D55E00,14,#D55E00
sp|P11473|VDR_HUMAN,14,#D55E00,14,#D55E00
sp|P55055|NR1H2_HUMAN,14,#D55E00,14,#D55E00
sp|Q13133|NR1H3_HUMAN,14,#D55E00,14,#D55E00
sp|Q14994|NR1I3_HUMAN,14,#D55E00,14,#D55E00
sp|Q96RI1|NR1H4_HUMAN,14,#D55E00,14,#D55E00
sp|P0DMV8|HS71A_HUMAN,15,#CC79A7,15,#CC79A7
sp|P0DMV9|HS71B_HUMAN,15,#CC79A7,15,#CC79A7
sp|P11142|HSP7C_HUMAN,15,#CC79A7,15,#CC79A7
sp|P31948|STIP1_HUMAN,15,#CC79A7,15,#CC79A7
sp|P34931|HS71L_HUMAN,15,#CC79A7,15,#CC79A7
sp|P43686|PRS6B_HUMAN,15,#CC79A7,15,#CC79A7
sp|P53041|PPP5_HUMAN,15,#CC79A7,15,#CC79A7
sp|Q13485|SMAD4_HUMAN,15,#CC79A7,15,#CC79A7
sp|Q13509|TBB3_HUMAN,15,#CC79A7,15,#CC79A7
sp|Q13885|TBB2A_HUMAN,15,#CC79A7,15,#CC79A7
sp|Q14498|RBM39_HUMAN,15,#CC79A7,15,#CC79A7
sp|Q9BQE3|TBA1C_HUMAN,15,#CC79A7,15,#CC79A7
sp|Q9BUF5|TBB6_HUMAN,15,#CC79A7,15,#CC79A7
sp|O95470|SGPL1_HUMAN,16.0,#f46d43,16,#f46d43
sp|Q08752|PPID_HUMAN,16.0,#f46d43,16,#f46d43
sp|O75881|CP7B1_HUMAN,17,#abd9e9,17,#abd9e9
sp|P04798|CP1A1_HUMAN,17,#abd9e9,17,#abd9e9
sp|P05177|CP1A2_HUMAN,17,#abd9e9,17,#abd9e9
sp|P08684|CP3A4_HUMAN,17,#abd9e9,17,#abd9e9
sp|P20813|CP2B6_HUMAN,17,#abd9e9,17,#abd9e9
sp|Q02318|CP27A_HUMAN,17,#abd9e9,17,#abd9e9
sp|Q07973|CP24A_HUMAN,17,#abd9e9,17,#abd9e9
sp|Q16678|CP1B1_HUMAN,17,#abd9e9,17,#abd9e9
sp|Q7Z449|CP2U1_HUMAN,17,#abd9e9,17,#abd9e9
sp|O00204|ST2B1_HUMAN,18,#999999,18,#999999
sp|P04278|SHBG_HUMAN,18,#999999,18,#999999
sp|P0DMM9|ST1A3_HUMAN,18,#999999,18,#999999
sp|P55345|ANM2_HUMAN,18,#999999,18,#999999
sp|Q02790|FKBP4_HUMAN,18,#999999,18,#999999
sp|Q13451|FKBP5_HUMAN,18,#999999,18,#999999
sp|Q13772|NCOA4_HUMAN,18,#999999,18,#999999
sp|Q92841|DDX17_HUMAN,3.1,#E69F00,3,#009E73
sp|Q9NZV8|KCND2_HUMAN,3.1,#E69F00,3,#009E73
sp|Q13285|STF1_HUMAN,0.1,#56B4E9,0,#999999
