Label,Cluster,Color,PassOne,PassOneCol
STRPU|EnsemblGenome.SPU.019787|UniProtKB.W4YVD7,15.0,#8fbc8f,15,#8fbc8f
ANOCA|Ensembl.ENSACAG00000004254|UniProtKB.G1KDG6,16,#800080,16,#800080
CANLF|Ensembl.ENSCAFG00000017120|UniProtKB.F6ULQ1,16,#800080,16,#800080
CHICK|Ensembl.ENSGALG00000007623|UniProtKB.F1NKQ9,16,#800080,16,#800080
DANRE|ZFIN.ZDB.GENE.090514.2|UniProtKB.E7F9F6,16,#800080,16,#800080
FELCA|Ensembl.ENSFCAG00000012339|UniProtKB.M3WGR5,16,#800080,16,#800080
GORGO|Ensembl.ENSGGOG00000003386|UniProtKB.G3QLI6,16,#800080,16,#800080
HORSE|Ensembl.ENSECAG00000015461|UniProtKB.A0A5F5PYW2,16,#800080,16,#800080
HUMAN|HGNC.1394|UniProtKB.O43497,16,#800080,16,#800080
LEPOC|Ensembl.ENSLOCG00000010668|UniProtKB.W5MXJ6,16,#800080,16,#800080
MACMU|Ensembl.ENSMMUG00000017256|UniProtKB.F7H6P3,16,#800080,16,#800080
MONDO|Ensembl.ENSMODG00000020909|UniProtKB.A0A5F8HIN4,16,#800080,16,#800080
MOUSE|MGI.MGI.1201678|UniProtKB.Q5SUF7,16,#800080,16,#800080
ORNAN|Ensembl.ENSOANG00000012911|UniProtKB.A0A6I8P675,16,#800080,16,#800080
PANTR|Ensembl.ENSPTRG00000009405|UniProtKB.A0A2I3RMG7,16,#800080,16,#800080
PIG|Ensembl.ENSSSCG00000017562|UniProtKB.F1RTA0,16,#800080,16,#800080
RAT|RGD.68942|UniProtKB.O54898,16,#800080,16,#800080
CIOIN|Ensembl.ENSCING00000005490|UniProtKB.F7AUQ0,17.0,#b03060,17,#b03060
CIOIN|Ensembl.ENSCING00000024395|UniProtKB.H2Y2S0,17.0,#b03060,17,#b03060
BOVIN|Ensembl.ENSBTAG00000026461|UniProtKB.A0A3Q1NAD2,18.0,#9932cc,18,#9932cc
CANLF|Ensembl.ENSCAFG00000019596|UniProtKB.A0A5F4D2Q9,18.0,#9932cc,18,#9932cc
FELCA|Ensembl.ENSFCAG00000018843|UniProtKB.M3WP54,18.0,#9932cc,18,#9932cc
HORSE|Ensembl.ENSECAG00000022241|UniProtKB.F6VZM1,18.0,#9932cc,18,#9932cc
MOUSE|MGI.MGI.1928842|UniProtKB.O88427,18.0,#9932cc,18,#9932cc
RAT|RGD.68943|UniProtKB.Q9EQ60,18.0,#9932cc,18,#9932cc
PARTE|EnsemblGenome.GSPATT00005636001|UniProtKB.A0BV23,19,#ff4500,19,#ff4500
PARTE|EnsemblGenome.GSPATT00013924001|UniProtKB.A0D627,19,#ff4500,19,#ff4500
PARTE|EnsemblGenome.GSPATT00015698001|UniProtKB.A0DCS2,19,#ff4500,19,#ff4500
PARTE|EnsemblGenome.GSPATT00024299001|UniProtKB.A0E8F3,19,#ff4500,19,#ff4500
PARTE|EnsemblGenome.GSPATT00024320001|UniProtKB.A0E8H4,19,#ff4500,19,#ff4500
PARTE|EnsemblGenome.GSPATT00027735001|UniProtKB.A0BDT8,19,#ff4500,19,#ff4500
PHYRM|Gene.H3GCA4.PHYRM|UniProtKB.H3GCA4,19,#ff4500,19,#ff4500
CHICK|Ensembl.ENSGALG00000027702|UniProtKB.R4GJ14,20.0,#00ced1,20,#00ced1
ANOGA|EnsemblGenome.AGAP004707|UniProtKB.Q7PJH0,21.0,#ff8c00,21,#ff8c00
DAPPU|EnsemblGenome.DAPPUDRAFT.50150|UniProtKB.E9GGF2,21.0,#ff8c00,21,#ff8c00
DROME|FlyBase.FBgn0285944|UniProtKB.P35500,21.0,#ff8c00,21,#ff8c00
IXOSC|EnsemblGenome.ISCW002612|UniProtKB.B7PAQ5,21.0,#ff8c00,21,#ff8c00
TRICA|EnsemblGenome.TC004749|UniProtKB.D6W7W6,21.0,#ff8c00,21,#ff8c00
TRICA|Gene.ORFName.TcasGA2.TC031485|UniProtKB.A0A139WNT7,21.0,#ff8c00,21,#ff8c00
LEIMA|EnsemblGenome.LMJF.34.0480|UniProtKB.Q4Q3G0,22.0,#ffd700,22,#ffd700
PHANO|EnsemblGenome.SNOG.07092|UniProtKB.Q0UMC2,22.0,#ffd700,22,#ffd700
TRYB2|Gene.Tb10.70.4750|UniProtKB.Q38BV7,22.0,#ffd700,22,#ffd700
HELRO|EnsemblGenome.HelroG109965|UniProtKB.T1EEX7,23,#0000cd,23,#0000cd
HELRO|EnsemblGenome.HelroG63416|UniProtKB.T1FXF7,23,#0000cd,23,#0000cd
HELRO|EnsemblGenome.HelroG64539|UniProtKB.T1FXW1,23,#0000cd,23,#0000cd
CAEBR|Gene.CBG16834|UniProtKB.A8XPX1,24,#deb887,24,#deb887
CAEEL|WormBase.WBGene00000367|UniProtKB.Q7Z003,24,#deb887,24,#deb887
HELRO|EnsemblGenome.HelroG148954|UniProtKB.T1EKC2,24,#deb887,24,#deb887
HELRO|EnsemblGenome.HelroG170765|UniProtKB.T1F3E3,24,#deb887,24,#deb887
HELRO|EnsemblGenome.HelroG66349|UniProtKB.T1FYK0,24,#deb887,24,#deb887
HELRO|EnsemblGenome.HelroG80461|UniProtKB.T1G411,24,#deb887,24,#deb887
HELRO|EnsemblGenome.HelroG80633|UniProtKB.T1G432,24,#deb887,24,#deb887
CHICK|Ensembl.ENSGALG00000037744|UniProtKB.A0A1D5PV02,25,#00ff00,25,#00ff00
ORNAN|Ensembl.ENSOANG00000036901|UniProtKB.A0A6I8NEU4,25,#00ff00,25,#00ff00
PIG|Ensembl.ENSSSCG00000012298|UniProtKB.A0A287AWB1,25,#00ff00,25,#00ff00
PRIPA|EnsemblGenome.WBGene00091694|UniProtKB.H3DXJ5,25,#00ff00,25,#00ff00
ANOCA|Ensembl.ENSACAG00000000353|UniProtKB.H9G4U9,26.0,#00fa9a,26,#00fa9a
CHICK|Ensembl.ENSGALG00000027793|UniProtKB.E1C4S2,26.0,#00fa9a,26,#00fa9a
BOVIN|Ensembl.ENSBTAG00000019137|UniProtKB.F1N4W9,27.0,#dc143c,27,#dc143c
CANLF|Ensembl.ENSCAFG00000011648|UniProtKB.F1PF06,27.0,#dc143c,27,#dc143c
FELCA|Ensembl.ENSFCAG00000011354|UniProtKB.A0A337S697,27.0,#dc143c,27,#dc143c
HORSE|Ensembl.ENSECAG00000014625|UniProtKB.F7DT41,27.0,#dc143c,27,#dc143c
PIG|Ensembl.ENSSSCG00000015914|UniProtKB.I3LH33,27.0,#dc143c,27,#dc143c
ANOGA|Gene.ORFName.AgaP.AGAP007086|UniProtKB.Q7QIV0,28.0,#00bfff,28,#00bfff
DAPPU|EnsemblGenome.DAPPUDRAFT.40660|UniProtKB.E9FT70,28.0,#00bfff,28,#00bfff
DROME|FlyBase.FBgn0085434|UniProtKB.Q9W0Y8,28.0,#00bfff,28,#00bfff
TRICA|EnsemblGenome.TC008776|UniProtKB.D6WRS1,28.0,#00bfff,28,#00bfff
HELRO|EnsemblGenome.HelroG119038|UniProtKB.T1EGM2,29,#f4a460,29,#f4a460
HELRO|EnsemblGenome.HelroG123810|UniProtKB.T1EGZ0,29,#f4a460,29,#f4a460
HELRO|EnsemblGenome.HelroG124932|UniProtKB.T1EH36,29,#f4a460,29,#f4a460
HELRO|EnsemblGenome.HelroG126308|UniProtKB.T1EH93,29,#f4a460,29,#f4a460
HELRO|EnsemblGenome.HelroG138408|UniProtKB.T1EIU9,29,#f4a460,29,#f4a460
HELRO|EnsemblGenome.HelroG63307|UniProtKB.T1FXE0,29,#f4a460,29,#f4a460
CANLF|Ensembl.ENSCAFG00000010864|UniProtKB.F1Q384,30.0,#0000ff,30,#0000ff
FELCA|Ensembl.ENSFCAG00000024761|UniProtKB.A0A5F5XCN7,30.0,#0000ff,30,#0000ff
HORSE|Ensembl.ENSECAG00000014080|UniProtKB.F7CVT0,30.0,#0000ff,30,#0000ff
PIG|Ensembl.ENSSSCG00000015911|UniProtKB.A0A287ANB2,30.0,#0000ff,30,#0000ff
BOVIN|Ensembl.ENSBTAG00000046911|UniProtKB.G3MYM1,31,#a020f0,31,#a020f0
CANLF|Gene.SCN10A|UniProtKB.O46669,31,#a020f0,31,#a020f0
FELCA|Ensembl.ENSFCAG00000003166|UniProtKB.A0A2I2U4G8,31,#a020f0,31,#a020f0
HORSE|Ensembl.ENSECAG00000017790|UniProtKB.F7A6A7,31,#a020f0,31,#a020f0
PIG|Ensembl.ENSSSCG00000011260|UniProtKB.F1SJS7,31,#a020f0,31,#a020f0
BOVIN|Ensembl.ENSBTAG00000038180|UniProtKB.E1BHR8,32.0,#adff2f,32,#adff2f
GORGO|Ensembl.ENSGGOG00000000358|UniProtKB.A0A2I2Y832,32.0,#adff2f,32,#adff2f
HUMAN|HGNC.10588|UniProtKB.Q99250,32.0,#adff2f,32,#adff2f
MACMU|Ensembl.ENSMMUG00000002712|UniProtKB.F7HMW2,32.0,#adff2f,32,#adff2f
PANTR|Ensembl.ENSPTRG00000012591|UniProtKB.A0A2J8PQ98,32.0,#adff2f,32,#adff2f
TRIAD|EnsemblGenome.TriadG23132|UniProtKB.B3RSS2,33,#ff6347,33,#ff6347
TRIAD|EnsemblGenome.TriadG54700|UniProtKB.B3RSR4,33,#ff6347,33,#ff6347
TRIAD|EnsemblGenome.TriadG7330|UniProtKB.B3RSR9,33,#ff6347,33,#ff6347
CANLF|Ensembl.ENSCAFG00000029139|UniProtKB.J9PAI1,34,#da70d6,34,#da70d6
FELCA|Ensembl.ENSFCAG00000000236|UniProtKB.M3VUC1,34,#da70d6,34,#da70d6
PIG|Ensembl.ENSSSCG00000029419|UniProtKB.I3LPL6,34,#da70d6,34,#da70d6
ANOGA|Gene.ORFName.AgaP.AGAP002505|UniProtKB.Q7PQV4,35,#b0c4de,35,#b0c4de
DAPPU|Gene.DAPPUDRAFT.47321|UniProtKB.E9G947,35,#b0c4de,35,#b0c4de
DROME|FlyBase.FBgn0264386|UniProtKB.M9PGH9,35,#b0c4de,35,#b0c4de
TRICA|Gene.ORFName.TcasGA2.TC034186|UniProtKB.A0A139WCP4,35,#b0c4de,35,#b0c4de
MONBE|Gene.22969|UniProtKB.A9USM1,36,#ff00ff,36,#ff00ff
NEMVE|EnsemblGenome.NEMVEDRAFT.v1g122010|UniProtKB.A7SKR1,36,#ff00ff,36,#ff00ff
NEMVE|EnsemblGenome.NEMVEDRAFT.v1g138733|UniProtKB.A7SZ40,36,#ff00ff,36,#ff00ff
NEMVE|EnsemblGenome.NEMVEDRAFT.v1g2522|UniProtKB.A7T7Q0,36,#ff00ff,36,#ff00ff
NEMVE|EnsemblGenome.NEMVEDRAFT.v1g88459|UniProtKB.A7RP56,36,#ff00ff,36,#ff00ff
BRAFL|Gene.BRAFLDRAFT.75071|UniProtKB.C3ZQQ6,37,#f0e68c,37,#f0e68c
CIOIN|Ensembl.ENSCING00000008113|UniProtKB.F6YMG8,37,#f0e68c,37,#f0e68c
STRPU|EnsemblGenome.SPU.025997|UniProtKB.W4ZCW0,37,#f0e68c,37,#f0e68c
ANOCA|Ensembl.ENSACAG00000008371|UniProtKB.H9GDW1,38,#fa8072,38,#fa8072
OSTTA|Gene.ORFName.OT.ostta18g00710|UniProtKB.A0A096P9K9,38,#fa8072,38,#fa8072
THAPS|EnsemblGenome.THAPSDRAFT.2433|UniProtKB.B8BUC6,38,#fa8072,38,#fa8072
THAPS|EnsemblGenome.THAPSDRAFT.2434|UniProtKB.B8BUC7,38,#fa8072,38,#fa8072
MONDO|Ensembl.ENSMODG00000006436|UniProtKB.F7EYW6,32.2,#ffff54,32,#adff2f
ORNAN|Ensembl.ENSOANG00000006206|UniProtKB.A0A6I8MZN6,32.2,#ffff54,32,#adff2f
CHLRE|Gene.ORFName.CHLRE.16g665050v5|UniProtKB.B9A0U9,32.1,#6495ed,32,#adff2f
CHLRE|Gene.ORFName.CHLRE.16g665100v5|UniProtKB.A0A2K3CTS2,32.1,#6495ed,32,#adff2f
CHLRE|Gene.ORFName.CHLRE.17g720600v5|UniProtKB.A0A2K3CQ96,32.1,#6495ed,32,#adff2f
DANRE|ZFIN.ZDB.GENE.040426.751|UniProtKB.A0A0R4IUM7,30.1,#dda0dd,30,#0000ff
ORYLA|Ensembl.ENSORLG00000016955|UniProtKB.A0A3B3I034,30.1,#dda0dd,30,#0000ff
ORNAN|Ensembl.ENSOANG00000006228|UniProtKB.F6V1D9,26.4,#90ee90,26,#00fa9a
MONDO|Ensembl.ENSMODG00000006587|UniProtKB.F6QVC1,26.3,#7b68ee,26,#00fa9a
MOUSE|MGI.MGI.102965|UniProtKB.B1AYL1,27.2,#afeeee,27,#dc143c
RAT|RGD.61922|UniProtKB.F1LQQ7,27.2,#afeeee,27,#dc143c
DANRE|ZFIN.ZDB.GENE.051201.1|UniProtKB.Q20JQ7,28.1,#7fffd4,28,#00bfff
DANRE|ZFIN.ZDB.GENE.051201.2|UniProtKB.Q2XVR3,28.1,#7fffd4,28,#00bfff
LEPOC|Ensembl.ENSLOCG00000013195|UniProtKB.W5N6K8,28.1,#7fffd4,28,#00bfff
ORYLA|Ensembl.ENSORLG00000011619|UniProtKB.A0A3B3HZL7,28.1,#7fffd4,28,#00bfff
ORYLA|Ensembl.ENSORLG00000019583|UniProtKB.H2MZ79,28.1,#7fffd4,28,#00bfff
GORGO|Ensembl.ENSGGOG00000025559|UniProtKB.G3SCI1,26.2,#ff69b4,26,#00fa9a
HUMAN|HGNC.10597|UniProtKB.Q15858,26.2,#ff69b4,26,#00fa9a
MACMU|Ensembl.ENSMMUG00000018510|UniProtKB.F7A8X1,26.2,#ff69b4,26,#00fa9a
MOUSE|MGI.MGI.107636|UniProtKB.Q62205,26.2,#ff69b4,26,#00fa9a
PANTR|Ensembl.ENSPTRG00000012597|UniProtKB.H2QIX3,26.2,#ff69b4,26,#00fa9a
RAT|RGD.69368|UniProtKB.O08562,26.2,#ff69b4,26,#00fa9a
MONDO|Ensembl.ENSMODG00000028392|UniProtKB.K7E657,27.1,#ffb6c1,27,#dc143c
MONDO|Ensembl.ENSMODG00000047999|UniProtKB.A0A5F8H6I7,27.1,#ffb6c1,27,#dc143c
BRAFL|Gene.BRAFLDRAFT.106622|UniProtKB.C3ZY96,26.1,#2f4f4f,26,#00fa9a
TRICA|Gene.ORFName.TcasGA2.TC033821|UniProtKB.A0A139WER0,26.1,#2f4f4f,26,#00fa9a
ORNAN|Ensembl.ENSOANG00000009843|UniProtKB.F7AKN1,20.4,#556b2f,20,#00ced1
TRIAD|EnsemblGenome.TriadG23340|UniProtKB.B3RSS4,22.2,#8b4513,22,#ffd700
TRIAD|EnsemblGenome.TriadG54699|UniProtKB.B3RSR3,22.2,#8b4513,22,#ffd700
MOUSE|MGI.MGI.1345149|UniProtKB.Q9R053,20.3,#2e8b57,20,#00ced1
RAT|RGD.3630|UniProtKB.O88457,20.3,#2e8b57,20,#00ced1
TRIAD|EnsemblGenome.TriadG22006|UniProtKB.B3RSR6,22.1,#228b22,22,#ffd700
TRIAD|EnsemblGenome.TriadG3620|UniProtKB.B3RSS0,22.1,#228b22,22,#ffd700
TRIAD|EnsemblGenome.TriadG4247|UniProtKB.B3RSS3,22.1,#228b22,22,#ffd700
MONDO|Ensembl.ENSMODG00000013414|UniProtKB.F7CNJ4,20.2,#708090,20,#00ced1
BRAFL|Gene.BRAFLDRAFT.143759|UniProtKB.C3ZY94,21.1,#8b0000,21,#ff8c00
BRAFL|Gene.BRAFLDRAFT.249589|UniProtKB.C3ZY90,21.1,#8b0000,21,#ff8c00
BRAFL|Gene.BRAFLDRAFT.249620|UniProtKB.C3ZY97,21.1,#8b0000,21,#ff8c00
BRAFL|Gene.BRAFLDRAFT.287750|UniProtKB.C3ZY89,21.1,#8b0000,21,#ff8c00
GORGO|Ensembl.ENSGGOG00000006564|UniProtKB.G3QUM3,20.1,#808000,20,#00ced1
HUMAN|HGNC.10583|UniProtKB.Q9UI33,20.1,#808000,20,#00ced1
MACMU|Ensembl.ENSMMUG00000019962|UniProtKB.F7FVT9,20.1,#808000,20,#00ced1
PANTR|Ensembl.ENSPTRG00000014764|UniProtKB.H2QMB6,20.1,#808000,20,#00ced1
DANRE|ZFIN.ZDB.GENE.130103.1|UniProtKB.X1WBF7,18.2,#483d8b,18,#9932cc
LEPOC|Ensembl.ENSLOCG00000005952|UniProtKB.W5MFP3,18.2,#483d8b,18,#9932cc
ORNAN|Ensembl.ENSOANG00000014664|UniProtKB.A0A6I8NDL2,14.5,#008080,14,#32cd32
CHICK|Ensembl.ENSGALG00000005215|UniProtKB.F1P435,18.1,#b8860b,18,#9932cc
MONDO|Ensembl.ENSMODG00000016933|UniProtKB.A0A5F8H7I3,18.1,#b8860b,18,#9932cc
LEPOC|Ensembl.ENSLOCG00000011335|UniProtKB.W5MZX8,14.4,#4682b4,14,#32cd32
GORGO|Ensembl.ENSGGOG00000002109|UniProtKB.G3QI74,17.1,#d2691e,17,#b03060
HUMAN|HGNC.10594|UniProtKB.Q01118,17.1,#d2691e,17,#b03060
PANTR|Ensembl.ENSPTRG00000012599|UniProtKB.H2R108,17.1,#d2691e,17,#b03060
DANRE|ZFIN.ZDB.GENE.060503.324|UniProtKB.F1QCC4,14.3,#9acd32,14,#32cd32
DANRE|ZFIN.ZDB.GENE.120215.18|UniProtKB.A0A0R4IVV4,14.3,#9acd32,14,#32cd32
CANLF|Ensembl.ENSCAFG00000001314|UniProtKB.J9NV68,14.2,#32cd32,14,#32cd32
FELCA|Ensembl.ENSFCAG00000013500|UniProtKB.M3WIZ4,14.2,#32cd32,14,#32cd32
HORSE|Ensembl.ENSECAG00000010223|UniProtKB.F6S1W2,14.2,#32cd32,14,#32cd32
MOUSE|MGI.MGI.2178051|UniProtKB.E9Q7P2,14.2,#32cd32,14,#32cd32
PIG|Ensembl.ENSSSCG00000000082|UniProtKB.F1SR99,14.2,#32cd32,14,#32cd32
RAT|RGD.68944|UniProtKB.Q9Z0Y8,14.2,#32cd32,14,#32cd32
DANRE|ZFIN.ZDB.GENE.090312.128|UniProtKB.A0A0R4IDH2,15.1,#8fbc8f,15,#8fbc8f
ORYLA|Ensembl.ENSORLG00000008618|UniProtKB.H2LXF3,15.1,#8fbc8f,15,#8fbc8f
ORYLA|Ensembl.ENSORLG00000012672|UniProtKB.H2MBF8,15.1,#8fbc8f,15,#8fbc8f
ORNAN|Ensembl.ENSOANG00000006210|UniProtKB.F6VXJ4,11.4,#800080,11,#4682b4
BOVIN|Ensembl.ENSBTAG00000045610|UniProtKB.A0A3Q1MMH5,14.1,#b03060,14,#32cd32
MONDO|Ensembl.ENSMODG00000006406|UniProtKB.A0A5F8HFU9,11.3,#9932cc,11,#4682b4
HELRO|EnsemblGenome.HelroG89291|UniProtKB.T1G7B6,13.1,#ff4500,13,#9acd32
XENTR|Xenbase.XB.GENE.982767|UniProtKB.A0A6I8RZI8,9.4,#00ced1,9,#008080
GORGO|Ensembl.ENSGGOG00000016833|UniProtKB.A0A2I2ZSB9,11.2,#ff8c00,11,#4682b4
HUMAN|HGNC.10590|UniProtKB.Q9NY46,11.2,#ff8c00,11,#4682b4
MACMU|Ensembl.ENSMMUG00000018840|UniProtKB.F6ZAM3,11.2,#ff8c00,11,#4682b4
MOUSE|MGI.MGI.98249|UniProtKB.A2ASI5,11.2,#ff8c00,11,#4682b4
PANTR|Ensembl.ENSPTRG00000012590|UniProtKB.H2RAZ9,11.2,#ff8c00,11,#4682b4
RAT|RGD.3635|UniProtKB.P08104,11.2,#ff8c00,11,#4682b4
GORGO|Ensembl.ENSGGOG00000014033|UniProtKB.G3RZS6,12.1,#ffd700,12,#d2691e
HUMAN|HGNC.1395|UniProtKB.O95180,12.1,#ffd700,12,#d2691e
MACMU|Ensembl.ENSMMUG00000014213|UniProtKB.A0A1D5R8A8,12.1,#ffd700,12,#d2691e
PANTR|Ensembl.ENSPTRG00000007580|UniProtKB.H2QA94,12.1,#ffd700,12,#d2691e
PHYRM|Gene.H3H3E7.PHYRM|UniProtKB.H3H3E7,9.3,#0000cd,9,#008080
CHLRE|Gene.ORFName.CHLRE.07g333535v5|UniProtKB.A0A2K3DK32,11.1,#deb887,11,#4682b4
CHLRE|Gene.ORFName.CHLRE.12g532350v5|UniProtKB.A0A2K3D4X4,11.1,#deb887,11,#4682b4
OSTTA|Gene.ORFName.OT.ostta01g06640|UniProtKB.A0A090LYR1,11.1,#deb887,11,#4682b4
OSTTA|Gene.ORFName.OT.ostta04g02830|UniProtKB.A0A090N370,11.1,#deb887,11,#4682b4
OSTTA|Gene.ORFName.OT.ostta18g00690|UniProtKB.A0A096P8W8,11.1,#deb887,11,#4682b4
GORGO|Ensembl.ENSGGOG00000012527|UniProtKB.G3R9Y5,9.2,#00ff00,9,#008080
HUMAN|HGNC.10591|UniProtKB.P35499,9.2,#00ff00,9,#008080
MACMU|Ensembl.ENSMMUG00000000580|UniProtKB.F6ZQ36,9.2,#00ff00,9,#008080
PANTR|Ensembl.ENSPTRG00000009532|UniProtKB.H2QDN9,9.2,#00ff00,9,#008080
MONDO|Ensembl.ENSMODG00000013384|UniProtKB.F7D8R6,5.5,#00fa9a,5,#708090
DANRE|ZFIN.ZDB.GENE.060906.1|UniProtKB.F1QXF5,8.2,#dc143c,8,#483d8b
LEPOC|Ensembl.ENSLOCG00000008347|UniProtKB.W5MP41,8.2,#dc143c,8,#483d8b
