Label,Cluster,Color,PassOne,PassOneCol
CHICK|Ensembl.ENSGALG00000014372|UniProtKB.A0A3S5ZPQ9,14.0,#32cd32,14,#32cd32
CIOIN|Ensembl.ENSCING00000000884|UniProtKB.F6UPI1,15,#8fbc8f,15,#8fbc8f
CIOIN|Ensembl.ENSCING00000005437|UniProtKB.F6UUY2,15,#8fbc8f,15,#8fbc8f
CIOIN|Ensembl.ENSCING00000008467|UniProtKB.F6TQI0,15,#8fbc8f,15,#8fbc8f
CIOIN|Ensembl.ENSCING00000008472|UniProtKB.F6TQU2,15,#8fbc8f,15,#8fbc8f
CIOIN|Ensembl.ENSCING00000021396|UniProtKB.F6TB46,15,#8fbc8f,15,#8fbc8f
BOVIN|Ensembl.ENSBTAG00000046379|UniProtKB.A0A3Q1N3R7,16,#800080,16,#800080
CANLF|Ensembl.ENSCAFG00000019464|UniProtKB.E2QWZ4,16,#800080,16,#800080
FELCA|Ensembl.ENSFCAG00000022972|UniProtKB.M3XDY3,16,#800080,16,#800080
PIG|Ensembl.ENSSSCG00000040105|UniProtKB.A0A287B355,16,#800080,16,#800080
PHYRM|Gene.H3H5G0.PHYRM|UniProtKB.H3H5G0,27.2,#b03060,27,#b0c4de
BACCR|EnsemblGenome.BC.0803|UniProtKB.Q81HK3,17,#9932cc,17,#9932cc
CLOBH|Gene.OrderedLocusName.CBO3444|UniProtKB.A5I7G9,17,#9932cc,17,#9932cc
DICTD|EnsemblGenome.Dtur.0057|UniProtKB.B8DYL3,17,#9932cc,17,#9932cc
LISMO|Gene.CAC98904|UniProtKB.Q8Y8R8,17,#9932cc,17,#9932cc
STAA8|EnsemblGenome.SAOUHSC.00060|UniProtKB.Q2G1P4,17,#9932cc,17,#9932cc
STRR6|EnsemblGenome.spr0439|UniProtKB.Q8DQX9,17,#9932cc,17,#9932cc
PHYRM|Gene.H3GQ89.PHYRM|UniProtKB.H3GQ89,27.1,#ff4500,27,#b0c4de
PHYRM|Gene.H3H8Y3.PHYRM|UniProtKB.H3H8Y3,27.1,#ff4500,27,#b0c4de
FELCA|Ensembl.ENSFCAG00000029965|UniProtKB.A0A2I2UMZ9,18,#00ced1,18,#00ced1
MOUSE|MGI.MGI.1342284|UniProtKB.Q9DBP0,18,#00ced1,18,#00ced1
RAT|RGD.620889|UniProtKB.Q9JJ09,18,#00ced1,18,#00ced1
ANOCA|Ensembl.ENSACAG00000006326|UniProtKB.G1KFC5,19.0,#ff8c00,19,#ff8c00
BRADU|Gene.BAC49709|UniProtKB.Q89LU9,20,#ffd700,20,#ffd700
ECOLI|EnsemblGenome.BAE78022|UniProtKB.P0AF43,20,#ffd700,20,#ffd700
PSEAE|EnsemblGenome.PA4822|UniProtKB.Q9HUY8,20,#ffd700,20,#ffd700
PSEAE|EnsemblGenome.PA5473|UniProtKB.Q9HT97,20,#ffd700,20,#ffd700
SALTY|EnsemblGenome.STM4189|UniProtKB.P40730,20,#ffd700,20,#ffd700
MOUSE|MGI.MGI.1345284|UniProtKB.Q60825,23.2,#0000cd,23,#f4a460
RAT|RGD.3708|UniProtKB.Q06496,23.2,#0000cd,23,#f4a460
MONDO|Ensembl.ENSMODG00000025532|UniProtKB.F6V1J3,24.1,#deb887,24,#a020f0
MONDO|Ensembl.ENSMODG00000025549|UniProtKB.F6UJ46,24.1,#deb887,24,#a020f0
MONDO|Ensembl.ENSMODG00000051279|UniProtKB.A0A5F8GGM6,24.1,#deb887,24,#a020f0
MACMU|Ensembl.ENSMMUG00000060673|UniProtKB.A0A5F8AJ48,21.0,#00ff00,21,#00ff00
CANLF|Ensembl.ENSCAFG00000016412|UniProtKB.E2R9H6,23.1,#00fa9a,23,#f4a460
RHOBA|EnsemblGenome.RB11050|UniProtKB.Q7UJU6,22,#dc143c,22,#dc143c
VIBCH|EnsemblGenome.VC.0676|UniProtKB.H9L4N7,22,#dc143c,22,#dc143c
MOUSE|MGI.MGI.2159410|UniProtKB.Q80SU6,21.1,#00bfff,21,#00ff00
RAT|RGD.708551|UniProtKB.Q8K4R8,21.1,#00bfff,21,#00ff00
BOVIN|Ensembl.ENSBTAG00000020351|UniProtKB.A0A3Q1MQ71,23.0,#f4a460,23,#f4a460
FELCA|Ensembl.ENSFCAG00000001536|UniProtKB.M3VWU4,19.2,#0000ff,19,#ff8c00
HORSE|Ensembl.ENSECAG00000016737|UniProtKB.F7A6B5,19.2,#0000ff,19,#ff8c00
PIG|Ensembl.ENSSSCG00000037535|UniProtKB.A0A287ABA6,19.2,#0000ff,19,#ff8c00
IXOSC|EnsemblGenome.ISCW011929|UniProtKB.B7QG10,24.0,#a020f0,24,#a020f0
IXOSC|Gene.ORFName.IscW.ISCW002102|UniProtKB.B7P7N5,24.0,#a020f0,24,#a020f0
CHICK|Ensembl.ENSGALG00000003075|UniProtKB.A0A1D5NWQ4,19.1,#adff2f,19,#ff8c00
DANRE|Ensembl.ENSDARG00000114611|UniProtKB.A0A2R8RXD6,25,#ff6347,25,#ff6347
DANRE|ZFIN.ZDB-GENE-101006-4|UniProtKB.A0A2R8QQZ5,25,#ff6347,25,#ff6347
MONDO|Ensembl.ENSMODG00000017206|UniProtKB.F6XEY4,26,#da70d6,26,#da70d6
PHYRM|Gene.H3GMG3.PHYRM|UniProtKB.H3GMG3,27.0,#b0c4de,27,#b0c4de
STRPU|EnsemblGenome.SPU.017105|UniProtKB.W4YMS9,28,#ff00ff,28,#ff00ff
STRPU|EnsemblGenome.SPU.026948|UniProtKB.W4ZFJ9,28,#ff00ff,28,#ff00ff
ORNAN|Ensembl.ENSOANG00000009670|UniProtKB.F6SW30,29,#f0e68c,29,#f0e68c
ORNAN|Ensembl.ENSOANG00000042357|UniProtKB.A0A6I8N9F5,29,#f0e68c,29,#f0e68c
BOVIN|Gene.SLC34A2|UniProtKB.Q27960,14.1,#fa8072,14,#32cd32
CANLF|Ensembl.ENSCAFG00000016417|UniProtKB.E2R9H5,14.1,#fa8072,14,#32cd32
HORSE|Ensembl.ENSECAG00000013315|UniProtKB.F6ZU69,14.1,#fa8072,14,#32cd32
PIG|Ensembl.ENSSSCG00000008758|UniProtKB.F1S5A6,14.1,#fa8072,14,#32cd32
GORGO|Ensembl.ENSGGOG00000001886|UniProtKB.G3QHM4,10.1,#ffff54,10,#b8860b
HUMAN|HGNC.20305|UniProtKB.Q8N130,10.1,#ffff54,10,#b8860b
PANTR|Ensembl.ENSPTRG00000023766|UniProtKB.A0A2J8N9J5,10.1,#ffff54,10,#b8860b
MONDO|Ensembl.ENSMODG00000041870|UniProtKB.A0A5F8HBE6,8.2,#6495ed,8,#483d8b
MONDO|Ensembl.ENSMODG00000042552|UniProtKB.A0A5F8HC95,8.2,#6495ed,8,#483d8b
GEOSL|EnsemblGenome.GSU1742|UniProtKB.Q74CD2,7.2,#dda0dd,7,#808000
MONDO|Ensembl.ENSMODG00000000304|UniProtKB.F6WA61,8.1,#90ee90,8,#483d8b
BACTN|EnsemblGenome.BT.2528|UniProtKB.Q8A4R9,7.1,#7b68ee,7,#808000
FUSNN|EnsemblGenome.FN0276|UniProtKB.Q8RGL5,7.1,#7b68ee,7,#808000
RHOBA|EnsemblGenome.RB8909|UniProtKB.Q7UMC5,7.1,#7b68ee,7,#808000
MONDO|Ensembl.ENSMODG00000004483|UniProtKB.F6VRE2,0.1,#afeeee,0,#2f4f4f
