Label,Cluster,Color
sp|P22263|PORF.PSESY,19,#ff8c00
sp|P37726|PORF.PSEFL,19,#ff8c00
sp|P51002|OMPK.VIBPH,10,#d2691e
sp|P59570|OMPK.VIBPA,10,#d2691e
sp|A0A160PAH3|OMP38.ACIS5,20,#0000cd
sp|A3M8K2|OMP38.ACIBT,20,#0000cd
sp|Q6RYW5|OMP38.ACIB2,20,#0000cd
sp|O84418|PMPB.CHLTR,21,#deb887
sp|O84419|PMPC.CHLTR,21,#deb887
sp|Q9PJY1|PMPC.CHLMU,21,#deb887
sp|Q9PJY2|PMPB.CHLMU,21,#deb887
sp|Q9Z812|PMP20.CHLPN,21,#deb887
sp|P77211|CUSC.ECOLI,22,#00ff00
sp|Q8CWA4|CUSC.ECOL6,22,#00ff00
sp|Q8XBY3|CUSC.ECO57,22,#00ff00
sp|P38369|TPN50.TREPA,23,#00fa9a
sp|Q2EHL7|TDEA.AGGAC,4,#228b22
sp|P13509|CZCC.CUPMC,4,#228b22
sp|O86164|PMP11.CHLPN,1,#556b2f
sp|Q9RB65|PMP10.CHLPN,1,#556b2f
sp|Q9Z393|PMP8.CHLPN,1,#556b2f
sp|Q9Z398|PMP9.CHLPN,1,#556b2f
sp|Q9Z3A1|PMP2.CHLPN,1,#556b2f
sp|Q9Z898|PMP7.CHLPN,1,#556b2f
sp|Q9Z899|PMP6.CHLPN,1,#556b2f
sp|Q9Z9G5|PMP1.CHLPN,1,#556b2f
sp|P57414|OMPA.BUCAI,0,#2f4f4f
sp|Q8K9L4|OMPA.BUCAP,0,#2f4f4f
