Label,Cluster,Color
ORNAN|Ensembl.ENSOANG00000009670|UniProtKB.F6SW30,0,#999999
ORNAN|Ensembl.ENSOANG00000042357|UniProtKB.A0A6I8N9F5,0,#999999
MONDO|Ensembl.ENSMODG00000004483|UniProtKB.F6VRE2,0,#999999
HORSE|Ensembl.ENSECAG00000016737|UniProtKB.F7A6B5,0,#999999
MONDO|Ensembl.ENSMODG00000000328|UniProtKB.F6VDR5,2,#56B4E9
MONDO|Ensembl.ENSMODG00000049518|UniProtKB.A0A5F8H8N5,2,#56B4E9
ORNAN|Ensembl.ENSOANG00000006695|UniProtKB.F6VIB1,2,#56B4E9
CHICK|Ensembl.ENSGALG00000003075|UniProtKB.A0A1D5NWQ4,0,#999999
BOVIN|Ensembl.ENSBTAG00000020351|UniProtKB.A0A3Q1MQ71,0,#999999
CANLF|Ensembl.ENSCAFG00000016412|UniProtKB.E2R9H6,0,#999999
GORGO|Ensembl.ENSGGOG00000009639|UniProtKB.G3RP44,0,#999999
HUMAN|HGNC.11019|UniProtKB.Q06495,0,#999999
MACMU|Ensembl.ENSMMUG00000019814|UniProtKB.F7G194,0,#999999
MOUSE|MGI.MGI.1345284|UniProtKB.Q60825,0,#999999
PANTR|Ensembl.ENSPTRG00000017582|UniProtKB.H2QS38,0,#999999
RAT|RGD.3708|UniProtKB.Q06496,0,#999999
