Label,Cluster,Color
sp|Q8NBM4|UBAC2_HUMAN,33,#fa8072
sp|P11310|ACADM_HUMAN,11,#32cd32
sp|P16219|ACADS_HUMAN,11,#32cd32
sp|P26440|IVD_HUMAN,11,#32cd32
sp|P28330|ACADL_HUMAN,11,#32cd32
sp|P36957|ODO2_HUMAN,11,#32cd32
sp|P45954|ACDSB_HUMAN,11,#32cd32
sp|P21912|SDHB_HUMAN,12,#8fbc8f
sp|Q8IXQ9|ETKMT_HUMAN,12,#8fbc8f
sp|Q9BUP3|HTAI2_HUMAN,12,#8fbc8f
sp|O95825|QORL1_HUMAN,13,#800080
sp|P31937|3HIDH_HUMAN,13,#800080
sp|P80365|DHI2_HUMAN,13,#800080
sp|Q14914|PTGR1_HUMAN,13,#800080
sp|Q53FA7|QORX_HUMAN,13,#800080
sp|Q96LJ7|DHRS1_HUMAN,13,#800080
sp|Q9UBQ7|GRHPR_HUMAN,13,#800080
sp|Q9UKU7|ACAD8_HUMAN,13,#800080
sp|Q9UQ10|DHDH_HUMAN,13,#800080
sp|Q9Y375|CIA30_HUMAN,13,#800080
sp|O75911|DHRS3_HUMAN,14,#b03060
sp|Q7Z5P4|DHB13_HUMAN,14,#b03060
sp|Q8IZV5|RDH10_HUMAN,14,#b03060
sp|Q8N3Y7|RDHE2_HUMAN,14,#b03060
sp|Q8NBQ5|DHB11_HUMAN,14,#b03060
sp|P18405|S5A1_HUMAN,28,#ff6347
sp|A6NNS2|DRS7C_HUMAN,15,#ff4500
sp|Q06136|KDSR_HUMAN,15,#ff4500
sp|Q6IAN0|DRS7B_HUMAN,15,#ff4500
sp|Q9NYR8|RDH8_HUMAN,15,#ff4500
sp|Q9Y394|DHRS7_HUMAN,15,#ff4500
sp|O14874|BCKD_HUMAN,28,#ff6347
sp|P31213|S5A2_HUMAN,28,#ff6347
sp|Q15118|PDK1_HUMAN,28,#ff6347
sp|Q15119|PDK2_HUMAN,28,#ff6347
sp|Q15120|PDK3_HUMAN,28,#ff6347
sp|Q16654|PDK4_HUMAN,28,#ff6347
sp|Q9Y6N5|SQOR_HUMAN,28,#ff6347
sp|O43448|KCAB3_HUMAN,16,#ff8c00
sp|Q08257|QOR_HUMAN,16,#ff8c00
sp|Q13303|KCAB2_HUMAN,16,#ff8c00
sp|Q14722|KCAB1_HUMAN,16,#ff8c00
sp|Q9BQ95|ECSIT_HUMAN,16,#ff8c00
sp|P13995|MTDC_HUMAN,17,#ffd700
sp|P36959|GMPR1_HUMAN,17,#ffd700
sp|P48507|GSH0_HUMAN,17,#ffd700
sp|Q9H903|MTD2L_HUMAN,17,#ffd700
sp|O43488|ARK72_HUMAN,18,#0000cd
sp|O95154|ARK73_HUMAN,18,#0000cd
sp|P07098|LIPG_HUMAN,18,#0000cd
sp|Q330K2|NDUF6_HUMAN,18,#0000cd
sp|Q5TEU4|NDUF5_HUMAN,18,#0000cd
sp|Q8NHP1|ARK74_HUMAN,18,#0000cd
sp|Q9H8P0|PORED_HUMAN,18,#0000cd
sp|Q9NZC7|WWOX_HUMAN,18,#0000cd
sp|Q9NZD8|SPG21_HUMAN,18,#0000cd
sp|P78417|GSTO1_HUMAN,19,#deb887
sp|Q9H4Y5|GSTO2_HUMAN,19,#deb887
sp|Q9NRN7|ADPPT_HUMAN,19,#deb887
sp|P09417|DHPR_HUMAN,20,#00ff00
sp|Q8TB37|NUBPL_HUMAN,20,#00ff00
sp|Q99536|VAT1_HUMAN,20,#00ff00
sp|Q9BV79|MECR_HUMAN,20,#00ff00
sp|Q9HCJ6|VAT1L_HUMAN,20,#00ff00
sp|P00325|ADH1B_HUMAN,21,#00fa9a
sp|P00326|ADH1G_HUMAN,21,#00fa9a
sp|P07327|ADH1A_HUMAN,21,#00fa9a
sp|P08319|ADH4_HUMAN,21,#00fa9a
sp|P11766|ADHX_HUMAN,21,#00fa9a
sp|P28332|ADH6_HUMAN,21,#00fa9a
sp|P40394|ADH7_HUMAN,21,#00fa9a
sp|O95237|LRAT_HUMAN,22,#dc143c
sp|P00403|COX2_HUMAN,22,#dc143c
sp|P08574|CY1_HUMAN,22,#dc143c
sp|P11474|ERR1_HUMAN,22,#dc143c
sp|P40925|MDHC_HUMAN,22,#dc143c
sp|P49821|NDUV1_HUMAN,22,#dc143c
sp|Q13642|FHL1_HUMAN,22,#dc143c
sp|Q9UMS0|NFU1_HUMAN,22,#dc143c
sp|Q9Y2S2|CRYL1_HUMAN,22,#dc143c
sp|Q9Y6E7|SIR4_HUMAN,22,#dc143c
sp|A6NKP2|D42E2_HUMAN,23,#00bfff
sp|O43837|IDH3B_HUMAN,23,#00bfff
sp|O75344|FKBP6_HUMAN,23,#00bfff
sp|P07738|PMGE_HUMAN,23,#00bfff
sp|P48448|AL3B2_HUMAN,23,#00bfff
sp|P56937|DHB7_HUMAN,23,#00bfff
sp|Q00796|DHSO_HUMAN,23,#00bfff
sp|Q02127|PYRD_HUMAN,23,#00bfff
sp|Q15738|NSDHL_HUMAN,23,#00bfff
sp|P19404|NDUV2_HUMAN,24,#f4a460
sp|P19793|RXRA_HUMAN,24,#f4a460
sp|P50213|IDH3A_HUMAN,24,#f4a460
sp|P51553|IDH3G_HUMAN,24,#f4a460
sp|Q14894|CRYM_HUMAN,24,#f4a460
sp|Q8IZJ6|TDH_HUMAN,24,#f4a460
sp|P14061|DHB1_HUMAN,25,#0000ff
sp|Q14994|NR1I3_HUMAN,25,#0000ff
sp|Q8IWL3|HSC20_HUMAN,25,#0000ff
sp|Q8N3J5|PPM1K_HUMAN,25,#0000ff
sp|O43766|LIAS_HUMAN,26,#a020f0
sp|O96008|TOM40_HUMAN,26,#a020f0
sp|P11177|ODPB_HUMAN,26,#a020f0
sp|P12694|ODBA_HUMAN,26,#a020f0
sp|P21953|ODBB_HUMAN,26,#a020f0
sp|Q16698|DECR_HUMAN,27,#adff2f
sp|Q9BY49|PECR_HUMAN,27,#adff2f
sp|Q9NUI1|DECR2_HUMAN,27,#adff2f
sp|O14556|G3PT_HUMAN,28,#ff6347
sp|Q92947|GCDH_HUMAN,28,#ff6347
sp|O75489|NDUS3_HUMAN,29,#da70d6
sp|Q8N4E7|FTMT_HUMAN,29,#da70d6
sp|Q8WWV3|RT4I1_HUMAN,29,#da70d6
sp|Q9NYQ3|HAOX2_HUMAN,29,#da70d6
sp|Q9UJM8|HAOX1_HUMAN,29,#da70d6
sp|Q6NVY1|HIBCH_HUMAN,30,#b0c4de
sp|Q8N4Q0|PTGR3_HUMAN,30,#b0c4de
sp|Q8N8N7|PTGR2_HUMAN,30,#b0c4de
sp|P37058|DHB3_HUMAN,31,#ff00ff
sp|Q3SXM5|HSDL1_HUMAN,31,#ff00ff
sp|Q53GQ0|DHB12_HUMAN,31,#ff00ff
sp|O75874|IDHC_HUMAN,32,#f0e68c
sp|P30838|AL3A1_HUMAN,32,#f0e68c
sp|P48735|IDHP_HUMAN,32,#f0e68c
sp|Q7L592|NDUF7_HUMAN,32,#f0e68c
sp|P13804|ETFA_HUMAN,33,#fa8072
sp|Q13630|FCL_HUMAN,33,#fa8072
sp|O14756|H17B6_HUMAN,34,#ffff54
sp|O75452|RDH16_HUMAN,34,#ffff54
sp|Q8NEX9|DR9C7_HUMAN,34,#ffff54
sp|Q92781|RDH5_HUMAN,34,#ffff54
sp|Q9BPW9|DHRS9_HUMAN,34,#ffff54
sp|Q16836|HCDH_HUMAN,2,#8b4513
sp|Q02338|BDH_HUMAN,2,#8b4513
sp|P0CG22|DR4L1_HUMAN,3,#2e8b57
sp|Q13268|DHRS2_HUMAN,3,#2e8b57
sp|Q6PKH6|DR4L2_HUMAN,3,#2e8b57
sp|Q7Z4W1|DCXR_HUMAN,3,#2e8b57
sp|Q9BPX1|DHB14_HUMAN,3,#2e8b57
sp|Q9BTZ2|DHRS4_HUMAN,3,#2e8b57
sp|Q9BUT1|BDH2_HUMAN,3,#2e8b57
sp|P37059|DHB2_HUMAN,2,#8b4513
