Label,Cluster,Color
LISMO|Gene.CAD00341|UniProtKB.Q8Y515,9,#008080
STAA8|EnsemblGenome.SAOUHSC.00909|UniProtKB.Q2FZT1,9,#008080
STAA8|EnsemblGenome.SAOUHSC.02396|UniProtKB.Q2FWA2,9,#008080
STRR6|EnsemblGenome.spr0263|UniProtKB.Q8DR95,9,#008080
BACCR|EnsemblGenome.BC.4052|UniProtKB.Q819D3,10,#b8860b
BACCR|EnsemblGenome.BC.4063|UniProtKB.Q819C3,10,#b8860b
MYCGE|EnsemblGenome.MG.125|UniProtKB.P47371,10,#b8860b
DICDI|dictyBase.DDB.G0277745|UniProtKB.Q86KT5,11,#4682b4
DICPU|Gene.DICPUDRAFT.76364|UniProtKB.F0ZDE0,11,#4682b4
THAPS|EnsemblGenome.THAPS.23626|UniProtKB.B5YNW5,11,#4682b4
DICTD|EnsemblGenome.Dtur.1231|UniProtKB.B8E309,12,#d2691e
THEMA|EnsemblGenome.TM.0651|UniProtKB.Q9WZB9,12,#d2691e
DEIRA|EnsemblGenome.DR.1329|UniProtKB.Q9RUQ3,13,#9acd32
BACCR|EnsemblGenome.BC.0246|UniProtKB.Q81IV0,14,#32cd32
BACCR|EnsemblGenome.BC.2618|UniProtKB.Q81CX3,14,#32cd32
BACSU|EnsemblGenome.BSU35850|UniProtKB.P96741,14,#32cd32
BACSU|EnsemblGenome.BSU36290|UniProtKB.P94592,14,#32cd32
CLOBH|Gene.CBO1615|UniProtKB.A5I286,14,#32cd32
CLOBH|Gene.OrderedLocusName.CBO3330|UniProtKB.A5I755,15,#8fbc8f
VIBCH|EnsemblGenome.VC.1364|UniProtKB.Q9KS95,15,#8fbc8f
BACCR|EnsemblGenome.BC.2060|UniProtKB.Q81EC2,16,#800080
BACCR|EnsemblGenome.BC.5396|UniProtKB.Q814N0,17,#b03060
BACTN|EnsemblGenome.BT.3352|UniProtKB.Q8A2F3,17,#b03060
BACTN|EnsemblGenome.BT.4699|UniProtKB.Q89YN2,17,#b03060
LISMO|Gene.CAD00912|UniProtKB.Q8Y3Y0,17,#b03060
STAA8|EnsemblGenome.SAOUHSC.01323|UniProtKB.Q2FYV1,17,#b03060
ECOLI|EnsemblGenome.BAA35503|UniProtKB.P75792,18,#9932cc
SALTY|EnsemblGenome.STM0840|UniProtKB.Q8ZQM8,18,#9932cc
SALTY|EnsemblGenome.STM0842|UniProtKB.Q7CQV6,18,#9932cc
CLOBH|Gene.OrderedLocusName.CBO1173|UniProtKB.A5I113,19,#ff4500
GLOVI|Gene.BAC90721|UniProtKB.Q7NGV7,20,#00ced1
NEIMB|EnsemblGenome.NMB1663|UniProtKB.Q9JYB3,22,#00ff00
STRR6|EnsemblGenome.spr1811|UniProtKB.Q8DNC5,22,#00ff00
CHLTR|EnsemblGenome.CT.103|UniProtKB.O84105,21,#ffd700
PLAF7|EnsemblGenome.PF3D7.1226100|UniProtKB.Q8I5F6,21,#ffd700
LISMO|Gene.CAD00286|UniProtKB.Q8Y568,22,#00ff00
STRR6|EnsemblGenome.spr1306|UniProtKB.Q8DP80,19,#ff4500
BACCR|EnsemblGenome.BC.3975|UniProtKB.Q819K1,22,#00ff00
LISMO|Gene.CAC99107|UniProtKB.Q8Y888,22,#00ff00
STRR6|EnsemblGenome.spr1125|UniProtKB.Q8DPK0,19,#ff4500
DICTD|EnsemblGenome.Dtur.1616|UniProtKB.B8E2P5,21,#ffd700
SACS2|EnsemblGenome.SSO2157|UniProtKB.P95931,21,#ffd700
SALTY|EnsemblGenome.STM0867|UniProtKB.Q8ZQK7,19,#ff4500
HALSA|EnsemblGenome.VNG.0718C|UniProtKB.Q9HRF9,20,#00ced1
METAC|EnsemblGenome.MA.3544|UniProtKB.Q8TK72,20,#00ced1
NITMS|EnsemblGenome.Nmar.0685|UniProtKB.A9A492,20,#00ced1
THEKO|EnsemblGenome.TK2301|UniProtKB.Q5JDB7,20,#00ced1
LISMO|Gene.CAC98499|UniProtKB.Q8Y9V0,19,#ff4500
STAA8|EnsemblGenome.SAOUHSC.02831|UniProtKB.Q2FVA2,19,#ff4500
LISMO|Gene.CAD00437|UniProtKB.Q8Y4S3,16,#800080
ECOLI|EnsemblGenome.BAA35548|UniProtKB.P75809,18,#9932cc
BACTN|EnsemblGenome.BT.1666|UniProtKB.Q8A759,16,#800080
BACTN|EnsemblGenome.BT.4131|UniProtKB.Q8A090,16,#800080
BACSU|EnsemblGenome.BSU14550|UniProtKB.Q45494,16,#800080
ECOLI|EnsemblGenome.BAE77597|UniProtKB.P0A8Y5,15,#8fbc8f
SALTY|EnsemblGenome.STM3831|UniProtKB.Q8ZKY8,15,#8fbc8f
STRR6|EnsemblGenome.spr1170|UniProtKB.Q8DPG8,15,#8fbc8f
YERPE|Gene.OrderedLocusName.YPO4093|UniProtKB.A0A384KYZ4,15,#8fbc8f
LISMO|Gene.CAD00655|UniProtKB.Q8Y478,12,#d2691e
SCHPO|PomBase.SPAC25B8.12c|UniProtKB.Q9UTA6,12,#d2691e
SCHPO|PomBase.SPBC215.10|UniProtKB.O94314,12,#d2691e
LISMO|Gene.CAC98741|UniProtKB.Q8Y970,8,#483d8b
STAA8|EnsemblGenome.SAOUHSC.00542|UniProtKB.Q2G0L8,8,#483d8b
ENTHI|EnsemblGenome.EHI.003000|UniProtKB.C4M9L1,8,#483d8b
ENTHI|EnsemblGenome.EHI.168190|UniProtKB.C4M4Q5,8,#483d8b
ECOLI|EnsemblGenome.BAE76555|UniProtKB.P76329,7,#808000
SALTY|EnsemblGenome.STM1986|UniProtKB.P65417,7,#808000
STRR6|EnsemblGenome.spr1124|UniProtKB.Q8DPK1,3,#2e8b57
ENTHI|EnsemblGenome.EHI.149870|UniProtKB.C4M9D2,4,#228b22
ENTHI|EnsemblGenome.EHI.151930|UniProtKB.C4LSN2,4,#228b22
STRR6|EnsemblGenome.spr0824|UniProtKB.Q8DQ66,3,#2e8b57
MYCGE|EnsemblGenome.MG.265|UniProtKB.P47507,0,#2f4f4f
STAA8|EnsemblGenome.SAOUHSC.01375|UniProtKB.Q2FYR0,0,#2f4f4f
