Label,Cluster,Color,PassOne,PassOneCol
sp|P20813|CP2B6_HUMAN,10.0,#d2691e,10,#d2691e
sp|Q16678|CP1B1_HUMAN,10.0,#d2691e,10,#d2691e
sp|Q7Z449|CP2U1_HUMAN,10.0,#d2691e,10,#d2691e
sp|Q6TCH4|PAQR6_HUMAN,32.1,#9acd32,32,#6495ed
sp|Q86WK9|PAQR7_HUMAN,32.1,#9acd32,32,#6495ed
sp|Q8TEZ7|PAQR8_HUMAN,32.1,#9acd32,32,#6495ed
sp|Q9NXK6|PAQR5_HUMAN,32.1,#9acd32,32,#6495ed
sp|Q86UW1|OSTA_HUMAN,11,#32cd32,11,#32cd32
sp|Q8NG98|OR7D4_HUMAN,11,#32cd32,11,#32cd32
sp|Q99527|GPER1_HUMAN,11,#32cd32,11,#32cd32
sp|P02649|APOE_HUMAN,12,#8fbc8f,12,#8fbc8f
sp|P11597|CETP_HUMAN,12,#8fbc8f,12,#8fbc8f
sp|P54646|AAPK2_HUMAN,12,#8fbc8f,12,#8fbc8f
sp|Q13131|AAPK1_HUMAN,12,#8fbc8f,12,#8fbc8f
sp|Q8TBC4|UBA3_HUMAN,12,#8fbc8f,12,#8fbc8f
sp|Q99615|DNJC7_HUMAN,12,#8fbc8f,12,#8fbc8f
sp|Q9UHB6|LIMA1_HUMAN,12,#8fbc8f,12,#8fbc8f
sp|P15121|ALDR_HUMAN,13,#800080,13,#800080
sp|P42330|AK1C3_HUMAN,13,#800080,13,#800080
sp|P52895|AK1C2_HUMAN,13,#800080,13,#800080
sp|Q13409|DC1I2_HUMAN,13,#800080,13,#800080
sp|Q13561|DCTN2_HUMAN,13,#800080,13,#800080
sp|Q5SW96|ARH_HUMAN,13,#800080,13,#800080
sp|Q86U06|RBM23_HUMAN,13,#800080,13,#800080
sp|Q9P1Z2|CACO1_HUMAN,13,#800080,13,#800080
sp|Q9UJM3|ERRFI_HUMAN,13,#800080,13,#800080
sp|O75469|NR1I2_HUMAN,14,#b03060,14,#b03060
sp|P11473|VDR_HUMAN,14,#b03060,14,#b03060
sp|Q14994|NR1I3_HUMAN,14,#b03060,14,#b03060
sp|Q02318|CP27A_HUMAN,28.1,#9932cc,28,#da70d6
sp|Q07973|CP24A_HUMAN,28.1,#9932cc,28,#da70d6
sp|O75477|ERLN1_HUMAN,15,#ff4500,15,#ff4500
sp|O94905|ERLN2_HUMAN,15,#ff4500,15,#ff4500
sp|P40424|PBX1_HUMAN,15,#ff4500,15,#ff4500
sp|O43323|DHH_HUMAN,16,#00ced1,16,#00ced1
sp|P80365|DHI2_HUMAN,16,#00ced1,16,#00ced1
sp|Q99623|PHB2_HUMAN,16,#00ced1,16,#00ced1
sp|Q9HCD5|NCOA5_HUMAN,16,#00ced1,16,#00ced1
sp|Q9Y606|TRUA_HUMAN,16,#00ced1,16,#00ced1
sp|P55055|NR1H2_HUMAN,17,#ff8c00,17,#ff8c00
sp|Q13133|NR1H3_HUMAN,17,#ff8c00,17,#ff8c00
sp|Q96RI1|NR1H4_HUMAN,17,#ff8c00,17,#ff8c00
sp|O94763|RMP_HUMAN,18,#ffd700,18,#ffd700
sp|P07900|HS90A_HUMAN,18,#ffd700,18,#ffd700
sp|P08238|HS90B_HUMAN,18,#ffd700,18,#ffd700
sp|P27797|CALR_HUMAN,18,#ffd700,18,#ffd700
sp|Q13573|SNW1_HUMAN,18,#ffd700,18,#ffd700
sp|Q9GZP0|PDGFD_HUMAN,18,#ffd700,18,#ffd700
sp|Q9H3P7|GCP60_HUMAN,18,#ffd700,18,#ffd700
sp|P16662|UD2B7_HUMAN,19,#0000cd,19,#0000cd
sp|P22309|UD11_HUMAN,19,#0000cd,19,#0000cd
sp|Q14739|LBR_HUMAN,19,#0000cd,19,#0000cd
sp|Q9HAW8|UD110_HUMAN,19,#0000cd,19,#0000cd
sp|Q9HAW9|UD18_HUMAN,19,#0000cd,19,#0000cd
sp|P13056|NR2C1_HUMAN,20.0,#deb887,20,#deb887
sp|P49116|NR2C2_HUMAN,20.0,#deb887,20,#deb887
sp|Q13285|STF1_HUMAN,20.2,#00ff00,20,#deb887
sp|P0DMV8|HS71A_HUMAN,21,#00fa9a,21,#00fa9a
sp|P0DMV9|HS71B_HUMAN,21,#00fa9a,21,#00fa9a
sp|P11142|HSP7C_HUMAN,21,#00fa9a,21,#00fa9a
sp|P34931|HS71L_HUMAN,21,#00fa9a,21,#00fa9a
sp|P51843|NR0B1_HUMAN,20.1,#dc143c,20,#deb887
sp|P61160|ARP2_HUMAN,22,#00bfff,22,#00bfff
sp|Q00403|TF2B_HUMAN,22,#00bfff,22,#00bfff
sp|Q96EB6|SIR1_HUMAN,22,#00bfff,22,#00bfff
sp|Q9Y5K6|CD2AP_HUMAN,22,#00bfff,22,#00bfff
sp|O14576|DC1I1_HUMAN,23,#f4a460,23,#f4a460
sp|O14791|APOL1_HUMAN,23,#f4a460,23,#f4a460
sp|P22307|SCP2_HUMAN,23,#f4a460,23,#f4a460
sp|P51692|STA5B_HUMAN,23,#f4a460,23,#f4a460
sp|Q99972|MYOC_HUMAN,23,#f4a460,23,#f4a460
sp|O60884|DNJA2_HUMAN,24,#0000ff,24,#0000ff
sp|P31689|DNJA1_HUMAN,24,#0000ff,24,#0000ff
sp|Q8WXW3|PIBF1_HUMAN,24,#0000ff,24,#0000ff
sp|Q96GM5|SMRD1_HUMAN,24,#0000ff,24,#0000ff
sp|Q9Y6G9|DC1L1_HUMAN,24,#0000ff,24,#0000ff
sp|P37231|PPARG_HUMAN,25,#a020f0,25,#a020f0
sp|Q03181|PPARD_HUMAN,25,#a020f0,25,#a020f0
sp|Q07869|PPARA_HUMAN,25,#a020f0,25,#a020f0
sp|P10276|RARA_HUMAN,26,#adff2f,26,#adff2f
sp|P10826|RARB_HUMAN,26,#adff2f,26,#adff2f
sp|P10828|THB_HUMAN,26,#adff2f,26,#adff2f
sp|P10589|COT1_HUMAN,27,#ff6347,27,#ff6347
sp|P24468|COT2_HUMAN,27,#ff6347,27,#ff6347
sp|Q9Y466|NR2E1_HUMAN,27,#ff6347,27,#ff6347
sp|Q9Y5X4|NR2E3_HUMAN,27,#ff6347,27,#ff6347
sp|O95470|SGPL1_HUMAN,28.0,#da70d6,28,#da70d6
sp|Q08752|PPID_HUMAN,28.0,#da70d6,28,#da70d6
sp|P19793|RXRA_HUMAN,29,#b0c4de,29,#b0c4de
sp|P28702|RXRB_HUMAN,29,#b0c4de,29,#b0c4de
sp|P41235|HNF4A_HUMAN,29,#b0c4de,29,#b0c4de
sp|P48443|RXRG_HUMAN,29,#b0c4de,29,#b0c4de
sp|P31948|STIP1_HUMAN,30,#ff00ff,30,#ff00ff
sp|P43686|PRS6B_HUMAN,30,#ff00ff,30,#ff00ff
sp|Q13485|SMAD4_HUMAN,30,#ff00ff,30,#ff00ff
sp|Q14498|RBM39_HUMAN,30,#ff00ff,30,#ff00ff
sp|Q92841|DDX17_HUMAN,10.2,#f0e68c,10,#d2691e
sp|Q9NZV8|KCND2_HUMAN,10.2,#f0e68c,10,#d2691e
sp|O00204|ST2B1_HUMAN,31,#fa8072,31,#fa8072
sp|P04278|SHBG_HUMAN,31,#fa8072,31,#fa8072
sp|P0DMM9|ST1A3_HUMAN,31,#fa8072,31,#fa8072
sp|P55345|ANM2_HUMAN,31,#fa8072,31,#fa8072
sp|Q13772|NCOA4_HUMAN,31,#fa8072,31,#fa8072
sp|P08684|CP3A4_HUMAN,10.1,#ffff54,10,#d2691e
sp|P37173|TGFR2_HUMAN,32.0,#6495ed,32,#6495ed
sp|Q01581|HMCS1_HUMAN,32.0,#6495ed,32,#6495ed
sp|P13807|GYS1_HUMAN,33.0,#dda0dd,33,#dda0dd
sp|Q02790|FKBP4_HUMAN,2.1,#90ee90,2,#8b4513
sp|Q13451|FKBP5_HUMAN,2.1,#90ee90,2,#8b4513
