Label,Cluster,Color,PassOne,PassOneCol
sp|P0C071|MEPC.PSEPU,9,#469990,9,#469990
sp|P77211|CUSC.ECOLI,9,#469990,9,#469990
sp|Q51397|OPRJ.PSEAE,9,#469990,9,#469990
sp|Q51487|OPRM.PSEAE,9,#469990,9,#469990
sp|Q849R1|SEPC.PSEP1,9,#469990,9,#469990
sp|Q88N32|TTGC.PSEPK,9,#469990,9,#469990
sp|Q8CWA4|CUSC.ECOL6,9,#469990,9,#469990
sp|Q8XBY3|CUSC.ECO57,9,#469990,9,#469990
sp|Q93PU3|TTGI.PSEPT,9,#469990,9,#469990
sp|Q9KJC1|ARPC.PSEPU,9,#469990,9,#469990
sp|Q9KWV3|TTGF.PSEPT,9,#469990,9,#469990
sp|Q9WWZ8|TTGC.PSEPT,9,#469990,9,#469990
sp|A0A2S4N3N0|OMPA.SHIFL,10.0,#dcbeff,10,#dcbeff
sp|B7LNW7|OMPA.ESCF3,10.0,#dcbeff,10,#dcbeff
sp|P02935|OMPA.SHIDY,10.0,#dcbeff,10,#dcbeff
sp|P02936|OMPA.SALTY,10.0,#dcbeff,10,#dcbeff
sp|P0A910|OMPA.ECOLI,10.0,#dcbeff,10,#dcbeff
sp|P0A911|OMPA.ECO57,10.0,#dcbeff,10,#dcbeff
sp|P0C8Z2|OMPA.ESCFE,10.0,#dcbeff,10,#dcbeff
sp|P24016|OMPA.CITFR,10.0,#dcbeff,10,#dcbeff
sp|P24754|OMPA.ATLHE,10.0,#dcbeff,10,#dcbeff
sp|P80444|OMPA.ACTLI,10.0,#dcbeff,10,#dcbeff
sp|Q8Z7S0|OMPA.SALTI,10.0,#dcbeff,10,#dcbeff
sp|A0A160PAH3|OMP38.ACIS5,11,#9A6324,11,#9A6324
sp|A3M8K2|OMP38.ACIBT,11,#9A6324,11,#9A6324
sp|P13794|PORF.PSEAE,11,#9A6324,11,#9A6324
sp|P22263|PORF.PSESY,11,#9A6324,11,#9A6324
sp|P37726|PORF.PSEFL,11,#9A6324,11,#9A6324
sp|Q6RYW5|OMP38.ACIB2,11,#9A6324,11,#9A6324
sp|P02930|TOLC.ECOLI,12,#b3a400,12,#b3a400
sp|P85410|OMP5.HAEPR,12,#b3a400,12,#b3a400
sp|Q54001|TOLC.SALEN,12,#b3a400,12,#b3a400
sp|Q8G0Y6|BEPC.BRUSU,12,#b3a400,12,#b3a400
sp|Q9K2Y1|TOLC.VIBCH,12,#b3a400,12,#b3a400
sp|P0A917|OMPX.ECOLI,13,#800000,13,#800000
sp|P0A918|OMPX.ECOL6,13,#800000,13,#800000
sp|P0A919|OMPX.ECO57,13,#800000,13,#800000
sp|P0A920|OMPX.SHIFL,13,#800000,13,#800000
sp|P23988|PAGC.SALTY,13,#800000,13,#800000
sp|P25253|OMPX.ENTCL,13,#800000,13,#800000
sp|P07050|OMP3.NEIGO,14,#82baff,14,#82baff
sp|P0A0V2|OMP4.NEIMA,14,#82baff,14,#82baff
sp|P0A0V3|OMP4.NEIMB,14,#82baff,14,#82baff
sp|P09146|OMPA.KLEAE,10.2,#808000,10,#dcbeff
sp|I2BAK7|OMPA.SHIBC,10.1,#ffd8b1,10,#dcbeff
sp|Q9Z6U5|PMP21.CHLPN,7.2,#0072B2,7,#bfef45
sp|O84879|PMPG.CHLTR,7.1,#999999,7,#bfef45
sp|O84880|PMPH.CHLTR,7.1,#999999,7,#bfef45
sp|O84882|PMPI.CHLTR,7.1,#999999,7,#bfef45
sp|O86164|PMP11.CHLPN,7.1,#999999,7,#bfef45
sp|Q9PL41|PMPI.CHLMU,7.1,#999999,7,#bfef45
sp|Q9PL44|PMPH.CHLMU,7.1,#999999,7,#bfef45
sp|Q9PL45|PMPG.CHLMU,7.1,#999999,7,#bfef45
sp|Q9RB65|PMP10.CHLPN,7.1,#999999,7,#bfef45
sp|Q9Z393|PMP8.CHLPN,7.1,#999999,7,#bfef45
sp|Q9Z398|PMP9.CHLPN,7.1,#999999,7,#bfef45
sp|Q9Z3A1|PMP2.CHLPN,7.1,#999999,7,#bfef45
sp|Q9Z895|PMP14.CHLPN,7.1,#999999,7,#bfef45
sp|Q9Z896|PMP13.CHLPN,7.1,#999999,7,#bfef45
sp|Q9Z898|PMP7.CHLPN,7.1,#999999,7,#bfef45
sp|Q9Z899|PMP6.CHLPN,7.1,#999999,7,#bfef45
sp|Q9Z9G5|PMP1.CHLPN,7.1,#999999,7,#bfef45
sp|P75733|CHIP.ECOLI,6.1,#E69F00,6,#42d4f4
sp|Q47706|UIDC.ECOLI,6.1,#E69F00,6,#42d4f4
sp|Q7CQY4|CHIP.SALTY,6.1,#E69F00,6,#42d4f4
sp|Q9Z3D6|PMP12.CHLPN,3.3,#56B4E9,3,#4363d8
sp|Q9S3R8|OMP40.PORGI,0.5,#009E73,0,#e6194B
sp|Q9S3R9|OMP41.PORGI,0.5,#009E73,0,#e6194B
sp|Q9PLB0|PMPD.CHLMU,3.2,#F0E442,3,#4363d8
sp|P57414|OMPA.BUCAI,0.4,#0072B2,0,#e6194B
sp|Q8K9L4|OMPA.BUCAP,0.4,#0072B2,0,#e6194B
sp|O84418|PMPB.CHLTR,3.1,#D55E00,3,#4363d8
sp|O84419|PMPC.CHLTR,3.1,#D55E00,3,#4363d8
sp|Q9PJY1|PMPC.CHLMU,3.1,#D55E00,3,#4363d8
sp|Q9PJY2|PMPB.CHLMU,3.1,#D55E00,3,#4363d8
sp|Q9Z812|PMP20.CHLPN,3.1,#D55E00,3,#4363d8
sp|P38369|TPN50.TREPA,0.3,#CC79A7,0,#e6194B
sp|Q2EHL7|TDEA.AGGAC,1.2,#f46d43,1,#3cb44b
sp|P24017|OMPA.KLEPN,0.2,#abd9e9,0,#e6194B
sp|P32714|MDTP.ECOLI,1.1,#e6194B,1,#3cb44b
sp|P33369|MDTQ.ECOLI,1.1,#e6194B,1,#3cb44b
sp|Q83KF5|MDTQ.SHIFL,1.1,#e6194B,1,#3cb44b
sp|Q83P87|MDTP.SHIFL,1.1,#e6194B,1,#3cb44b
sp|Q8CVH8|MDTP.ECOL6,1.1,#e6194B,1,#3cb44b
sp|Q8FFV6|MDTQ.ECOL6,1.1,#e6194B,1,#3cb44b
sp|Q8X5R9|MDTP.ECO57,1.1,#e6194B,1,#3cb44b
sp|Q8X659|MDTQ.ECO57,1.1,#e6194B,1,#3cb44b
sp|P0DJO6|OMPA.SHIBL,0.1,#3cb44b,0,#e6194B
