Label,Cluster,Color,PassOne,PassOneCol
hCoV-19/Russia/MOW-RII-MH126417S/2023,10.0,#b8860b,10,#b8860b
hCoV-19/India/DL-ICMR-NIV-770-P-20-7485/2020,11.0,#4682b4,11,#4682b4
hCoV-19/Turkey/HSGM-G1542/2022,12.0,#d2691e,12,#d2691e
hCoV-19/Bonaire/BQ-RIVM-123205/2022,13.0,#9acd32,13,#9acd32
hCoV-19/SouthAfrica/NICD-N52608/2023,14.0,#32cd32,14,#32cd32
hCoV-19/Namibia/N17415/2021,15.0,#8fbc8f,15,#8fbc8f
hCoV-19/Lu-an/5037/2021,16.0,#800080,16,#800080
hCoV-19/Serbia/Nis-052632005/2020,17.0,#b03060,17,#b03060
hCoV-19/Japan/PG-192985/2022,18,#9932cc,18,#9932cc
hCoV-19/Palestine/QIBPS-OM-12-S9/2022,18,#9932cc,18,#9932cc
hCoV-19/Suriname/SR-941/2022,18,#9932cc,18,#9932cc
hCoV-19/Mongolia/10011911/2022,18,#9932cc,18,#9932cc
hCoV-19/NewZealand/22CV0675/2022,18,#9932cc,18,#9932cc
hCoV-19/NewZealand/22CH0031/2021,18,#9932cc,18,#9932cc
hCoV-19/Mexico/COL-InDRE-FB10894-E06315423637-S12344/2022,18,#9932cc,18,#9932cc
hCoV-19/Mexico/TAM-CIAD-IMSS-202201012761/2022,18,#9932cc,18,#9932cc
hCoV-19/Argentina/PAIS-E0849/2022,18,#9932cc,18,#9932cc
hCoV-19/EquatorialGuinea/C27002/2022,18,#9932cc,18,#9932cc
hCoV-19/Haiti/69080106-ICGES/2022,18,#9932cc,18,#9932cc
hCoV-19/Albania/IPH-265647-2/2022,18,#9932cc,18,#9932cc
hCoV-19/Singapore/3441/2022,18,#9932cc,18,#9932cc
hCoV-19/Coted-Ivoire/MTMC-06-272/2022,18,#9932cc,18,#9932cc
hCoV-19/Mongolia/UB-44724/2022,18,#9932cc,18,#9932cc
hCoV-19/Panama/SEQ1084-GMI/2022,18,#9932cc,18,#9932cc
hCoV-19/Kyrgyzstan/NRL-90467/2022,18,#9932cc,18,#9932cc
hCoV-19/Pakistan/NIH-B35-S5/2022,18,#9932cc,18,#9932cc
hCoV-19/Albania/IPH-267482-2/2022,18,#9932cc,18,#9932cc
hCoV-19/Seychelles/F148841/2022,18,#9932cc,18,#9932cc
hCoV-19/Austria/CeMM21684/2021,18,#9932cc,18,#9932cc
hCoV-19/Hungary/mbl-33186/2021,18,#9932cc,18,#9932cc
hCoV-19/Aruba/AW-RIVM-82594/2022,18,#9932cc,18,#9932cc
hCoV-19/Djibouti/NAMRU3-A575/2021,18,#9932cc,18,#9932cc
hCoV-19/U.S.VirginIslands/VI-CDC-2-5384314/2021,18,#9932cc,18,#9932cc
hCoV-19/Paraguay/327470/2021,18,#9932cc,18,#9932cc
hCoV-19/USA/OK-CDC-ASC210549984/2022,18,#9932cc,18,#9932cc
hCoV-19/USA/FL-CDC-ASC210548737/2022,18,#9932cc,18,#9932cc
hCoV-19/Bonaire/BQ-RIVM-88604/2022,18,#9932cc,18,#9932cc
hCoV-19/Peru/LIM-UPCH-2901/2022,18,#9932cc,18,#9932cc
hCoV-19/Argentina/INEI120103/2022,18,#9932cc,18,#9932cc
hCoV-19/Chile/RM-21887/2022,18,#9932cc,18,#9932cc
hCoV-19/Guadeloupe/IPP12933/2022,18,#9932cc,18,#9932cc
hCoV-19/Suriname/SR-1000/2022,18,#9932cc,18,#9932cc
hCoV-19/Finland/THL-202208494/2022,18,#9932cc,18,#9932cc
hCoV-19/USA/TN-CDC-QDX34496160/2022,18,#9932cc,18,#9932cc
hCoV-19/Croatia/31650/2022,18,#9932cc,18,#9932cc
hCoV-19/Colombia/ANT-CWOHC-VG-03352X/2022,18,#9932cc,18,#9932cc
hCoV-19/Guatemala/4252-LNS/2022,18,#9932cc,18,#9932cc
hCoV-19/Mexico/COL-CIAD-IMSS-202201046106/2022,18,#9932cc,18,#9932cc
hCoV-19/Ecuador/USFQ-3332/2022,18,#9932cc,18,#9932cc
hCoV-19/USA/CO-CDPHE-2103139015/2022,18,#9932cc,18,#9932cc
hCoV-19/Bangladesh/icddrb-G149202/2022,19.0,#ff4500,19,#ff4500
hCoV-19/CaboVerde/SV5538/2022,20.0,#00ced1,20,#00ced1
hCoV-19/Spain/NC-CHN-01002403/2021,21.0,#ff8c00,21,#ff8c00
hCoV-19/Jamaica/172160/2022,22,#ffd700,22,#ffd700
hCoV-19/Venezuela/Mir3816/2022,22,#ffd700,22,#ffd700
hCoV-19/Mexico/GUA-IBT-IMSS-10193/2022,22,#ffd700,22,#ffd700
hCoV-19/Curacao/CW-RIVM-122526/2022,22,#ffd700,22,#ffd700
hCoV-19/Curacao/CW-RIVM-121103/2022,22,#ffd700,22,#ffd700
hCoV-19/Botswana/R205B14-BHP-1106362/2023,23.0,#0000cd,23,#0000cd
hCoV-19/Uruguay/DLSP-4159/2022,24.0,#deb887,24,#deb887
hCoV-19/Aruba/AW-RIVM-123068/2022,25.0,#00ff00,25,#00ff00
hCoV-19/Kuwait/JAH3101604/2021,26.0,#00fa9a,26,#00fa9a
hCoV-19/Honduras/325577/2021,27.0,#dc143c,27,#dc143c
hCoV-19/Venezuela/DttoVPE242/2022,28.0,#00bfff,28,#00bfff
hCoV-19/USA/NC-UNCC-000296/2020,29.0,#f4a460,29,#f4a460
hCoV-19/Australia/QLD0x01328D/2023,30.0,#0000ff,30,#0000ff
hCoV-19/NewZealand/23ZA0765/2023,31,#a020f0,31,#a020f0
hCoV-19/NewZealand/22YA5233/2022,31,#a020f0,31,#a020f0
hCoV-19/Australia/TAS004591/2022,31,#a020f0,31,#a020f0
hCoV-19/Australia/VIC79404/2022,31,#a020f0,31,#a020f0
hCoV-19/NewZealand/22YA5436/2022,31,#a020f0,31,#a020f0
hCoV-19/Australia/VIC78144/2022,31,#a020f0,31,#a020f0
hCoV-19/PuertoRico/S-5598/2022,31,#a020f0,31,#a020f0
hCoV-19/Australia/TAS005176/2023,31,#a020f0,31,#a020f0
hCoV-19/NewZealand/23XA1546/2023,31,#a020f0,31,#a020f0
hCoV-19/Sweden/SUS0019783/2023,31,#a020f0,31,#a020f0
hCoV-19/NewZealand/23ZA0150/2023,31,#a020f0,31,#a020f0
hCoV-19/Slovakia/BA-23-00002359/2023,31,#a020f0,31,#a020f0
hCoV-19/Portugal/PT45930/2023,31,#a020f0,31,#a020f0
hCoV-19/Australia/WA11399/2023,31,#a020f0,31,#a020f0
hCoV-19/Malaysia/IMR-LF02466/2023,31,#a020f0,31,#a020f0
hCoV-19/Australia/WA10695/2023,31,#a020f0,31,#a020f0
hCoV-19/Australia/VIC80633/2023,31,#a020f0,31,#a020f0
hCoV-19/Denmark/DCGC-641102/2023,31,#a020f0,31,#a020f0
hCoV-19/Australia/SA521122/2023,31,#a020f0,31,#a020f0
hCoV-19/NewZealand/23YA1428/2023,31,#a020f0,31,#a020f0
hCoV-19/Australia/ACT10970/2023,31,#a020f0,31,#a020f0
hCoV-19/Algeria/13421/2021,32.0,#adff2f,32,#adff2f
hCoV-19/NewZealand/23ZA0202/2023,33.0,#ff6347,33,#ff6347
hCoV-19/USA/IL-CDC-ASC210720263/2022,34.0,#da70d6,34,#da70d6
hCoV-19/Mozambique/INS-LSPT0221/2023,35.0,#b0c4de,35,#b0c4de
hCoV-19/Palau/PW-H2319050/2022,36.0,#ff00ff,36,#ff00ff
hCoV-19/SriLanka/aicbu6446/2023,37.0,#f0e68c,37,#f0e68c
hCoV-19/Panama/PA739631-GMI/2021,38.0,#fa8072,38,#fa8072
hCoV-19/Mexico/DUR-InDRE-S15772/2023,39.0,#ffff54,39,#ffff54
hCoV-19/Spain/IB-IBV-99010829/2020,40.0,#6495ed,40,#6495ed
hCoV-19/ElSalvador/57955-LNSP/2022,41.0,#dda0dd,41,#dda0dd
hCoV-19/Nicaragua/CNDR-50687/2022,42,#90ee90,42,#90ee90
hCoV-19/Nicaragua/CNDR-50837/2022,42,#90ee90,42,#90ee90
hCoV-19/Nicaragua/CNDR-50560/2022,42,#90ee90,42,#90ee90
hCoV-19/Nicaragua/CNDR-50890/2022,42,#90ee90,42,#90ee90
hCoV-19/Nicaragua/CNDR-50933/2022,42,#90ee90,42,#90ee90
hCoV-19/Nicaragua/CNDR-50723/2022,42,#90ee90,42,#90ee90
hCoV-19/Mexico/CHP-InDRE-S15726/2022,42,#90ee90,42,#90ee90
hCoV-19/CostaRica/INC-9096-778638/2022,42,#90ee90,42,#90ee90
hCoV-19/Nicaragua/CNDR-50948/2022,42,#90ee90,42,#90ee90
hCoV-19/Nicaragua/CNDR-51326/2022,42,#90ee90,42,#90ee90
hCoV-19/CostaRica/INC-9930-782548/2023,42,#90ee90,42,#90ee90
hCoV-19/Canada/NS-NSHA-599745/2023,43.0,#7b68ee,43,#7b68ee
hCoV-19/Wuhan/Hu-1/2019,44.0,#afeeee,44,#afeeee
hCoV-19/Australia/NSW-ICPMR-39298/2022,45.0,#7fffd4,45,#7fffd4
hCoV-19/Chad/TCH-22/2021,46.0,#ff69b4,46,#ff69b4
hCoV-19/Curacao/CW-RIVM-130063/2023,30.267,#ffb6c1,30,#0000ff
hCoV-19/Curacao/CW-RIVM-130062/2023,30.266,#2f4f4f,30,#0000ff
hCoV-19/Canada/NS-NSH-613249/2023,30.265,#556b2f,30,#0000ff
hCoV-19/Canada/ON-PHL-23-07930/2023,30.264,#8b4513,30,#0000ff
hCoV-19/USA/UT-UPHL-990672/2023,30.263,#2e8b57,30,#0000ff
hCoV-19/USA/OK-USAFSAM-S21357/2023,30.262,#228b22,30,#0000ff
hCoV-19/USA/NM-CDC-2-6994106/2023,30.261,#708090,30,#0000ff
hCoV-19/USA/CO-CDC-QDX47696850/2023,30.260,#8b0000,30,#0000ff
hCoV-19/SaintMartin/IPP10559/2023,30.259,#808000,30,#0000ff
hCoV-19/Guatemala/748-LNS/2023,30.258,#483d8b,30,#0000ff
hCoV-19/Guatemala/749-LNS/2023,30.257,#008080,30,#0000ff
hCoV-19/USA/ID-CDC-VSX-A348433/2023,30.256,#b8860b,30,#0000ff
hCoV-19/Canada/NS-NSHA-599803/2023,8.277,#4682b4,8,#483d8b
hCoV-19/TrinidadandTobago/422767/2023,30.255,#d2691e,30,#0000ff
hCoV-19/USA/MI-MDHHS-SC44290/2023,8.276,#9acd32,8,#483d8b
hCoV-19/NewZealand/23ZA0938/2023,30.254,#32cd32,30,#0000ff
hCoV-19/Portugal/INSA-46397/2023,8.275,#8fbc8f,8,#483d8b
hCoV-19/Canada/SK-RRPL-614971/2023,30.253,#800080,30,#0000ff
hCoV-19/Hungary/100829-UPL23-000706/2023,8.274,#b03060,8,#483d8b
hCoV-19/USA/MO-CDC-QDX46945272/2023,30.252,#9932cc,30,#0000ff
hCoV-19/Chile/NB-8836/2023,8.273,#ff4500,8,#483d8b
hCoV-19/Ireland/D-NVRL-SIRL00016183/2023,30.251,#00ced1,30,#0000ff
hCoV-19/Japan/TKYkbm87765/2023,8.272,#ff8c00,8,#483d8b
hCoV-19/Greece/NPHO-183901/2023,30.250,#ffd700,30,#0000ff
hCoV-19/Kosovo/NIPHK-36/2023,8.271,#0000cd,8,#483d8b
hCoV-19/Bonaire/BQ-RIVM-125212/2023,30.249,#deb887,30,#0000ff
hCoV-19/Greece/2023-943/2023,8.270,#00ff00,8,#483d8b
hCoV-19/USA/AL-CDC-LC1032436/2023,30.248,#00fa9a,30,#0000ff
hCoV-19/Switzerland/GE-HUG-40164541/2022,8.269,#dc143c,8,#483d8b
hCoV-19/Brazil/SP-IB-CEVC-2206175/2023,30.247,#00bfff,30,#0000ff
hCoV-19/SouthKorea/KDCA200739/2023,8.268,#f4a460,8,#483d8b
hCoV-19/Lithuania/MB230227-0055/2023,30.246,#0000ff,30,#0000ff
hCoV-19/Netherlands/NH-RIVM-123534/2022,8.267,#a020f0,8,#483d8b
hCoV-19/Switzerland/VD-CHUV-GEN16107/2023,30.245,#adff2f,30,#0000ff
hCoV-19/Montenegro/CO-01061-MNE000-5148432202/2022,8.266,#ff6347,8,#483d8b
hCoV-19/USA/NV-SNPHL-733689-07275-20230310/2023,30.244,#da70d6,30,#0000ff
hCoV-19/Israel/CVL-8013233/2022,8.265,#b0c4de,8,#483d8b
hCoV-19/USA/AR-CDC-QDX46395744/2023,30.243,#ff00ff,30,#0000ff
hCoV-19/Croatia/HZJZ-3485/2023,8.264,#f0e68c,8,#483d8b
hCoV-19/Peru/LIM-INS-44103/2023,30.242,#fa8072,30,#0000ff
hCoV-19/Canada/ON-PHL-23-08161/2023,8.263,#ffff54,8,#483d8b
hCoV-19/CostaRica/INC-10943-790735/2023,30.241,#6495ed,30,#0000ff
hCoV-19/NewZealand/23XA0229/2022,8.262,#dda0dd,8,#483d8b
hCoV-19/USA/WV-CDC-LC1041607/2023,30.240,#90ee90,30,#0000ff
hCoV-19/Morocco/NIH/1255/2023,8.261,#7b68ee,8,#483d8b
hCoV-19/Australia/NT10020/2023,30.239,#afeeee,30,#0000ff
hCoV-19/USA/SD-SDPHL-2586/2023,8.260,#7fffd4,8,#483d8b
hCoV-19/USA/MN-MDH-35415/2023,30.238,#ff69b4,30,#0000ff
hCoV-19/Sweden/1603205464/2022,8.259,#ffb6c1,8,#483d8b
hCoV-19/Ireland/D-SVUH-FAW74325-27/2023,30.237,#2f4f4f,30,#0000ff
hCoV-19/Peru/ARE-INS-41556/2023,8.258,#556b2f,8,#483d8b
hCoV-19/USA/AR-CDC-QDX48853784/2023,30.236,#8b4513,30,#0000ff
hCoV-19/NorthMacedonia/IPH-MKD-4072K/2022,8.257,#2e8b57,8,#483d8b
hCoV-19/USA/MS-UMMC-S109H10-539059/2023,30.235,#228b22,30,#0000ff
hCoV-19/USA/ND-NDDH-21515/2022,8.256,#708090,8,#483d8b
hCoV-19/Canada/NL-PHML-611192/2023,30.234,#8b0000,30,#0000ff
hCoV-19/Mexico/CHH-LANGEBIO-IMSS-13585/2022,8.255,#808000,8,#483d8b
hCoV-19/USA/MT-CDC-VSX-A064959/2023,30.233,#483d8b,30,#0000ff
hCoV-19/Italy/LAZ-FPG-1062/2023,8.254,#008080,8,#483d8b
hCoV-19/Austria/AGES-1136845/2023,30.232,#b8860b,30,#0000ff
hCoV-19/Italy/BAS-ASM-310/2023,8.253,#4682b4,8,#483d8b
hCoV-19/Norway/3350/2023,30.231,#d2691e,30,#0000ff
hCoV-19/DominicanRepublic/2108431-LNSPDD/2022,8.252,#9acd32,8,#483d8b
hCoV-19/Algeria/1733/2023,30.230,#32cd32,30,#0000ff
hCoV-19/USA/NH-ASC-210994249/2023,8.251,#8fbc8f,8,#483d8b
hCoV-19/Romania/218446/2023,30.229,#800080,30,#0000ff
hCoV-19/Brazil/BA-FIOCRUZ-28936/2022,8.250,#b03060,8,#483d8b
hCoV-19/Romania/218447/2023,30.228,#9932cc,30,#0000ff
hCoV-19/Chile/AR-1058/2023,8.249,#ff4500,8,#483d8b
hCoV-19/USA/DE-CDC-LC1041254/2023,30.227,#00ced1,30,#0000ff
hCoV-19/Chile/TA-4981/2023,8.248,#ff8c00,8,#483d8b
hCoV-19/USA/DC-CDC-LC1037939/2023,30.226,#ffd700,30,#0000ff
hCoV-19/Chile/TA-139219/2022,8.247,#0000cd,8,#483d8b
hCoV-19/Greece/NPHO-2452/2023,30.225,#deb887,30,#0000ff
hCoV-19/Kenya/SS11234/2022,8.246,#00ff00,8,#483d8b
hCoV-19/Taiwan/NCKUH-823623047878/2023,30.224,#00fa9a,30,#0000ff
hCoV-19/Morocco/IPM20434020/2023,8.245,#dc143c,8,#483d8b
hCoV-19/Netherlands/NH-RIVM-129248/2023,30.223,#00bfff,30,#0000ff
hCoV-19/CostaRica/INC-8916-777879/2022,8.244,#f4a460,8,#483d8b
hCoV-19/Guatemala/736-LNS/2023,30.222,#0000ff,30,#0000ff
hCoV-19/CostaRica/INC-8912-777875/2022,8.243,#a020f0,8,#483d8b
hCoV-19/Guatemala/696-LNS/2023,30.221,#adff2f,30,#0000ff
hCoV-19/USA/MP-CDC-2-6763376/2022,8.242,#ff6347,8,#483d8b
hCoV-19/Mexico/COL-InDRE-FB3021/2023,30.220,#da70d6,30,#0000ff
hCoV-19/AmericanSamoa/AS-H2319360/2023,8.241,#b0c4de,8,#483d8b
hCoV-19/USA/PA-CDC-VSX-A061865/2023,30.219,#ff00ff,30,#0000ff
hCoV-19/Montenegro/CO-01061-MNE000-5215462202/2022,8.240,#f0e68c,8,#483d8b
hCoV-19/Peru/LIM-INS-44671/2023,30.218,#fa8072,30,#0000ff
hCoV-19/France/PAC-HCL723000136201/2023,8.239,#ffff54,8,#483d8b
hCoV-19/Peru/LIM-INS-44675/2023,30.217,#6495ed,30,#0000ff
hCoV-19/CaboVerde/SV5599/2022,8.238,#dda0dd,8,#483d8b
hCoV-19/USA/FL-CDC-QDX48956764/2023,30.216,#90ee90,30,#0000ff
hCoV-19/USA/NV-CDC-QDX46611924/2023,8.237,#7b68ee,8,#483d8b
hCoV-19/Peru/LIM-INS-44730/2023,30.215,#afeeee,30,#0000ff
hCoV-19/USA/AR-CDC-LC1041955/2023,8.236,#7fffd4,8,#483d8b
hCoV-19/Peru/LIM-INS-44759/2023,30.214,#ff69b4,30,#0000ff
hCoV-19/Malawi/CERI-KRISP-K055751/2023,8.235,#ffb6c1,8,#483d8b
hCoV-19/Peru/LIM-INS-43869/2023,30.213,#2f4f4f,30,#0000ff
hCoV-19/Mozambique/INS-PCS0029227/2022,8.234,#556b2f,8,#483d8b
hCoV-19/Peru/LIM-INS-44668/2023,30.212,#8b4513,30,#0000ff
hCoV-19/Mozambique/INS-PCS0029171/2022,8.233,#2e8b57,8,#483d8b
hCoV-19/Peru/LIM-INS-44641/2023,30.211,#228b22,30,#0000ff
hCoV-19/USA/HI-H2319483/2023,8.232,#708090,8,#483d8b
hCoV-19/USA/MI-CDC-QDX49328381/2023,30.210,#8b0000,30,#0000ff
hCoV-19/Canada/NB-CHUDGLD-221222-MM00186R/2022,8.231,#808000,8,#483d8b
hCoV-19/USA/LA-OD-O-9261571370/2023,30.209,#483d8b,30,#0000ff
hCoV-19/Brazil/BA-LACEN-BA3420-292772987/2022,8.230,#008080,8,#483d8b
hCoV-19/USA/KS-KHEL-13211/2023,30.208,#b8860b,30,#0000ff
hCoV-19/Brazil/BA-NVBS27912GENOV45621151762/2022,8.229,#4682b4,8,#483d8b
hCoV-19/Moldova/Nr-26858/2023,30.207,#d2691e,30,#0000ff
hCoV-19/Argentina/22110-183/2023,8.228,#9acd32,8,#483d8b
hCoV-19/USA/KY-CDC-LC1008159/2023,30.206,#32cd32,30,#0000ff
hCoV-19/CostaRica/INC-10269-784878/2023,8.227,#8fbc8f,8,#483d8b
hCoV-19/Curacao/CW-RIVM-127279/2023,30.205,#800080,30,#0000ff
hCoV-19/Nigeria/NCDC-NR-GL-0035/2023,8.226,#b03060,8,#483d8b
hCoV-19/Guatemala/793-LNS/2023,30.204,#9932cc,30,#0000ff
hCoV-19/Netherlands/NH-RIVM-125774/2023,8.225,#ff4500,8,#483d8b
hCoV-19/Guatemala/792-LNS/2023,30.203,#00ced1,30,#0000ff
hCoV-19/Australia/QLD0x012DD7/2023,8.224,#ff8c00,8,#483d8b
hCoV-19/Peru/ARE-INS-44634/2023,30.202,#ffd700,30,#0000ff
hCoV-19/Mexico/MOR-LANGEBIO-IMSS-13737/2022,8.223,#0000cd,8,#483d8b
hCoV-19/Ecuador/GENSBIO-INSPI-1811-6405/2023,30.201,#deb887,30,#0000ff
hCoV-19/USA/AZ-ASPHL-0060/2023,8.222,#00ff00,8,#483d8b
hCoV-19/Ecuador/GENSBIO-INSPI-SG-99/2023,30.200,#00fa9a,30,#0000ff
hCoV-19/USA/ND-NDDH-21684/2022,8.221,#dc143c,8,#483d8b
hCoV-19/USA/WI-CDC-VSX-A063925/2023,30.199,#00bfff,30,#0000ff
hCoV-19/Colombia/DC-LSPSDS-350846/2022,8.220,#f4a460,8,#483d8b
hCoV-19/USA/NH-CDC-LC1037182/2023,30.198,#0000ff,30,#0000ff
hCoV-19/England/LSPA-3268E706/2023,8.219,#a020f0,8,#483d8b
hCoV-19/Spain/CT-HUB08151/2023,30.197,#adff2f,30,#0000ff
hCoV-19/Colombia/DC-INS-VG-27596/2023,8.218,#ff6347,8,#483d8b
hCoV-19/Ireland/RN-NVRL-S23IRL00005530/2023,30.196,#da70d6,30,#0000ff
hCoV-19/NewZealand/23XA0634/2023,8.217,#b0c4de,8,#483d8b
hCoV-19/DominicanRepublic/2128546-LNSPDD/2023,30.195,#ff00ff,30,#0000ff
hCoV-19/DominicanRepublic/2128465-LNSPDD/2023,8.216,#f0e68c,8,#483d8b
hCoV-19/Algeria/1730/2023,30.194,#fa8072,30,#0000ff
hCoV-19/Sweden/DA10421020/2022,8.215,#ffff54,8,#483d8b
hCoV-19/Guangdong/GDCDC-YF-0073/2023,30.193,#6495ed,30,#0000ff
hCoV-19/Netherlands/ZH-RIVM-124844/2023,8.214,#dda0dd,8,#483d8b
hCoV-19/Guadeloupe/IPP09676/2023,30.192,#90ee90,30,#0000ff
hCoV-19/Belgium/ULG-29298/2022,8.213,#7b68ee,8,#483d8b
hCoV-19/USA/IL-RIPHL-121770-G/2023,30.191,#afeeee,30,#0000ff
