Label,Cluster,Color
sp|P36957|ODO2_HUMAN,7,#CC79A7
sp|P45954|ACDSB_HUMAN,7,#CC79A7
sp|Q9H171|ZBP1_HUMAN,7,#CC79A7
sp|Q9Y234|LIPT_HUMAN,7,#CC79A7
sp|O75911|DHRS3_HUMAN,18,#F0E442
sp|P37058|DHB3_HUMAN,18,#F0E442
sp|Q3SXM5|HSDL1_HUMAN,18,#F0E442
sp|Q53GQ0|DHB12_HUMAN,18,#F0E442
sp|Q7Z5P4|DHB13_HUMAN,18,#F0E442
sp|Q8IZV5|RDH10_HUMAN,18,#F0E442
sp|Q8N3Y7|RDHE2_HUMAN,18,#F0E442
sp|Q8NBQ5|DHB11_HUMAN,18,#F0E442
sp|O43488|ARK72_HUMAN,8,#abd9e9
sp|O95154|ARK73_HUMAN,8,#abd9e9
sp|P07098|LIPG_HUMAN,8,#abd9e9
sp|Q330K2|NDUF6_HUMAN,8,#abd9e9
sp|Q5TEU4|NDUF5_HUMAN,8,#abd9e9
sp|Q8NHP1|ARK74_HUMAN,8,#abd9e9
sp|Q9H8P0|PORED_HUMAN,8,#abd9e9
sp|Q9NZC7|WWOX_HUMAN,8,#abd9e9
sp|Q9NZD8|SPG21_HUMAN,8,#abd9e9
sp|A6NKP2|D42E2_HUMAN,9,#999999
sp|O43837|IDH3B_HUMAN,9,#999999
sp|O75344|FKBP6_HUMAN,9,#999999
sp|P07738|PMGE_HUMAN,9,#999999
sp|P48448|AL3B2_HUMAN,9,#999999
sp|P56937|DHB7_HUMAN,9,#999999
sp|Q00796|DHSO_HUMAN,9,#999999
sp|Q02127|PYRD_HUMAN,9,#999999
sp|Q15738|NSDHL_HUMAN,9,#999999
sp|O43448|KCAB3_HUMAN,10,#E69F00
sp|O95825|QORL1_HUMAN,10,#E69F00
sp|P13995|MTDC_HUMAN,10,#E69F00
sp|P31937|3HIDH_HUMAN,10,#E69F00
sp|P36959|GMPR1_HUMAN,10,#E69F00
sp|P48507|GSH0_HUMAN,10,#E69F00
sp|P80365|DHI2_HUMAN,10,#E69F00
sp|Q08257|QOR_HUMAN,10,#E69F00
sp|Q13303|KCAB2_HUMAN,10,#E69F00
sp|Q14722|KCAB1_HUMAN,10,#E69F00
sp|Q14914|PTGR1_HUMAN,10,#E69F00
sp|Q53FA7|QORX_HUMAN,10,#E69F00
sp|Q6NVY1|HIBCH_HUMAN,10,#E69F00
sp|Q8N4Q0|PTGR3_HUMAN,10,#E69F00
sp|Q8N8N7|PTGR2_HUMAN,10,#E69F00
sp|Q96LJ7|DHRS1_HUMAN,10,#E69F00
sp|Q9BQ95|ECSIT_HUMAN,10,#E69F00
sp|Q9H903|MTD2L_HUMAN,10,#E69F00
sp|Q9UBQ7|GRHPR_HUMAN,10,#E69F00
sp|Q9UKU7|ACAD8_HUMAN,10,#E69F00
sp|Q9UQ10|DHDH_HUMAN,10,#E69F00
sp|Q9Y375|CIA30_HUMAN,10,#E69F00
sp|P19404|NDUV2_HUMAN,15,#E69F00
sp|P19793|RXRA_HUMAN,15,#E69F00
sp|P50213|IDH3A_HUMAN,15,#E69F00
sp|P51553|IDH3G_HUMAN,15,#E69F00
sp|Q14894|CRYM_HUMAN,15,#E69F00
sp|Q8IZJ6|TDH_HUMAN,15,#E69F00
sp|O75828|CBR3_HUMAN,11,#009E73
sp|P0CG22|DR4L1_HUMAN,11,#009E73
sp|P15428|PGDH_HUMAN,11,#009E73
sp|P16152|CBR1_HUMAN,11,#009E73
sp|Q13268|DHRS2_HUMAN,11,#009E73
sp|Q6PKH6|DR4L2_HUMAN,11,#009E73
sp|Q6UWP2|DHR11_HUMAN,11,#009E73
sp|Q7Z4W1|DCXR_HUMAN,11,#009E73
sp|Q8N4T8|CBR4_HUMAN,11,#009E73
sp|Q92506|DHB8_HUMAN,11,#009E73
sp|Q99714|HCD2_HUMAN,11,#009E73
sp|Q9BPX1|DHB14_HUMAN,11,#009E73
sp|Q9BTZ2|DHRS4_HUMAN,11,#009E73
sp|Q9BUT1|BDH2_HUMAN,11,#009E73
sp|Q16836|HCDH_HUMAN,13,#abd9e9
sp|Q9NRG7|D39U1_HUMAN,14,#999999
sp|A6ND91|ASPD_HUMAN,12,#D55E00
sp|P38117|ETFB_HUMAN,12,#D55E00
sp|P56705|WNT4_HUMAN,12,#D55E00
sp|Q9H2D1|MFTC_HUMAN,12,#D55E00
sp|Q9HBL8|NMRL1_HUMAN,12,#D55E00
sp|P37059|DHB2_HUMAN,13,#abd9e9
sp|P00325|ADH1B_HUMAN,12,#D55E00
sp|P00326|ADH1G_HUMAN,12,#D55E00
sp|P07327|ADH1A_HUMAN,12,#D55E00
sp|P08319|ADH4_HUMAN,12,#D55E00
sp|P11766|ADHX_HUMAN,12,#D55E00
sp|P28332|ADH6_HUMAN,12,#D55E00
sp|P40394|ADH7_HUMAN,12,#D55E00
sp|O14756|H17B6_HUMAN,13,#abd9e9
sp|O75452|RDH16_HUMAN,13,#abd9e9
sp|P28845|DHI1_HUMAN,13,#abd9e9
sp|Q02338|BDH_HUMAN,13,#abd9e9
sp|Q7Z5J1|DHI1L_HUMAN,13,#abd9e9
sp|Q8NEX9|DR9C7_HUMAN,13,#abd9e9
sp|Q92781|RDH5_HUMAN,13,#abd9e9
sp|Q9BPW9|DHRS9_HUMAN,13,#abd9e9
sp|P00338|LDHA_HUMAN,14,#999999
sp|P07195|LDHB_HUMAN,14,#999999
sp|P07864|LDHC_HUMAN,14,#999999
sp|P13804|ETFA_HUMAN,14,#999999
sp|P21695|GPDA_HUMAN,14,#999999
sp|Q03181|PPARD_HUMAN,14,#999999
sp|Q13630|FCL_HUMAN,14,#999999
sp|Q6ZMR3|LDH6A_HUMAN,14,#999999
sp|Q8IWW8|HOT_HUMAN,14,#999999
sp|Q8N335|GPD1L_HUMAN,14,#999999
sp|Q8NBM4|UBAC2_HUMAN,14,#999999
sp|Q9BYZ2|LDH6B_HUMAN,14,#999999
sp|O43766|LIAS_HUMAN,15,#E69F00
sp|O96008|TOM40_HUMAN,15,#E69F00
sp|P11177|ODPB_HUMAN,15,#E69F00
sp|P12694|ODBA_HUMAN,15,#E69F00
sp|P21953|ODBB_HUMAN,15,#E69F00
sp|O14556|G3PT_HUMAN,16,#56B4E9
sp|O14874|BCKD_HUMAN,16,#56B4E9
sp|P18405|S5A1_HUMAN,16,#56B4E9
sp|P31213|S5A2_HUMAN,16,#56B4E9
sp|P51572|BAP31_HUMAN,16,#56B4E9
sp|P56545|CTBP2_HUMAN,16,#56B4E9
sp|Q13363|CTBP1_HUMAN,16,#56B4E9
sp|Q15118|PDK1_HUMAN,16,#56B4E9
sp|Q15119|PDK2_HUMAN,16,#56B4E9
sp|Q15120|PDK3_HUMAN,16,#56B4E9
sp|Q16654|PDK4_HUMAN,16,#56B4E9
sp|Q16795|NDUA9_HUMAN,16,#56B4E9
sp|Q92947|GCDH_HUMAN,16,#56B4E9
sp|Q9Y6N5|SQOR_HUMAN,16,#56B4E9
sp|O75489|NDUS3_HUMAN,17,#009E73
sp|P78417|GSTO1_HUMAN,17,#009E73
sp|Q8N4E7|FTMT_HUMAN,17,#009E73
sp|Q8WWV3|RT4I1_HUMAN,17,#009E73
sp|Q9H4Y5|GSTO2_HUMAN,17,#009E73
sp|Q9NRN7|ADPPT_HUMAN,17,#009E73
sp|Q9NYQ3|HAOX2_HUMAN,17,#009E73
sp|Q9UJM8|HAOX1_HUMAN,17,#009E73
sp|O75874|IDHC_HUMAN,18,#F0E442
sp|P30838|AL3A1_HUMAN,18,#F0E442
sp|P48735|IDHP_HUMAN,18,#F0E442
sp|Q7L592|NDUF7_HUMAN,18,#F0E442
sp|Q16698|DECR_HUMAN,2,#56B4E9
sp|Q9BY49|PECR_HUMAN,2,#56B4E9
sp|Q9NUI1|DECR2_HUMAN,2,#56B4E9
